sale_id,customer_id,product_id,sale_date,quantity,unit_price,discount_rate,revenue,channel
1789,8,25,2024-09-05,1,225.87,0.0,225.87,Partner
1790,117,1,2024-11-08,3,202.03,0.0,606.09,Online
1791,66,14,2024-06-21,1,194.71,0.05,184.97,Direct
1792,32,9,2024-01-30,1,228.5,0.0,228.5,Partner
1793,15,22,2024-01-24,1,359.07,0.0,359.07,Direct
1794,44,12,2024-11-16,2,361.12,0.0,722.24,Online
1795,87,8,2024-06-20,5,436.52,0.0,2182.6,Partner
1796,102,6,2024-11-02,3,133.44,0.0,400.32,Partner
1797,95,15,2024-05-11,1,381.95,0.0,381.95,Partner
1798,29,2,2024-01-07,2,158.31,0.05,300.79,Direct
1799,60,10,2024-06-11,1,294.85,0.0,294.85,Online
1800,94,19,2024-11-30,1,138.32,0.0,138.32,Partner
1801,108,10,2024-01-29,3,294.85,0.0,884.55,Partner
1802,45,8,2024-11-10,1,436.52,0.1,392.87,Online
1803,108,25,2024-06-17,2,225.87,0.05,429.15,Direct
1804,34,9,2024-02-17,3,228.5,0.0,685.5,Direct
1805,28,1,2024-03-20,1,202.03,0.0,202.03,Direct
1806,76,18,2024-03-14,3,286.03,0.1,772.28,Online
1807,11,4,2024-02-16,1,395.65,0.0,395.65,Partner
1808,17,8,2024-07-04,1,436.52,0.1,392.87,Partner
1809,32,5,2024-06-25,2,206.77,0.0,413.54,Online
1810,21,15,2024-12-14,5,381.95,0.0,1909.75,Online
1811,68,17,2024-10-11,3,362.21,0.0,1086.63,Direct
1812,17,18,2024-12-02,1,286.03,0.0,286.03,Online
1813,15,20,2024-10-21,2,341.71,0.0,683.42,Partner
1814,101,23,2024-04-27,2,307.04,0.0,614.08,Online
1815,56,2,2024-11-12,2,158.31,0.15,269.13,Partner
1816,66,22,2024-12-30,1,359.07,0.0,359.07,Partner
1817,91,6,2024-01-17,1,133.44,0.1,120.1,Online
1818,51,4,2024-06-07,1,395.65,0.0,395.65,Online
1819,34,12,2024-10-08,3,361.12,0.0,1083.36,Online
1820,18,9,2024-08-20,1,228.5,0.0,228.5,Online
1821,14,5,2024-05-22,1,206.77,0.0,206.77,Partner
1822,37,4,2024-09-24,1,395.65,0.05,375.87,Online
1823,62,11,2024-05-20,1,251.67,0.0,251.67,Direct
1824,93,5,2024-05-09,3,206.77,0.0,620.31,Direct
1825,106,9,2024-10-12,1,228.5,0.0,228.5,Partner
1826,25,1,2024-02-21,1,202.03,0.1,181.83,Online
1827,42,25,2024-07-04,1,225.87,0.0,225.87,Direct
1828,32,8,2024-11-17,1,436.52,0.0,436.52,Direct
1829,20,18,2024-07-24,1,286.03,0.0,286.03,Direct
1830,68,14,2024-01-15,1,194.71,0.0,194.71,Online
1831,32,24,2024-03-09,3,395.55,0.0,1186.65,Direct
1832,67,13,2024-01-31,1,145.23,0.0,145.23,Online
1833,29,8,2024-09-13,2,436.52,0.0,873.04,Direct
1834,119,9,2024-10-11,1,228.5,0.0,228.5,Direct
1835,91,2,2024-05-12,5,158.31,0.0,791.55,Online
1836,63,7,2024-07-06,2,459.69,0.0,919.38,Online
1837,62,5,2024-03-17,3,206.77,0.1,558.28,Direct
1838,15,12,2024-03-23,1,361.12,0.05,343.06,Online
1839,120,3,2024-01-15,3,97.31,0.0,291.93,Partner
1840,104,3,2024-12-29,1,97.31,0.0,97.31,Direct
1841,37,6,2024-08-14,1,133.44,0.0,133.44,Partner
1842,31,25,2024-04-19,1,225.87,0.0,225.87,Online
1843,94,1,2024-06-25,3,202.03,0.1,545.48,Partner
1844,90,15,2024-08-23,1,381.95,0.0,381.95,Direct
1845,56,10,2024-06-14,1,294.85,0.0,294.85,Direct
1846,35,13,2024-02-25,2,145.23,0.0,290.46,Online
1847,58,9,2024-01-08,2,228.5,0.05,434.15,Direct
1848,33,1,2024-11-26,1,202.03,0.0,202.03,Partner
1849,46,22,2024-12-11,3,359.07,0.0,1077.21,Partner
1850,60,24,2024-01-31,1,395.55,0.05,375.77,Direct
1851,33,10,2024-10-15,3,294.85,0.0,884.55,Partner
1852,31,9,2024-07-28,3,228.5,0.0,685.5,Partner
1853,79,11,2024-12-02,2,251.67,0.0,503.34,Online
1854,36,13,2024-04-24,1,145.23,0.0,145.23,Direct
1855,39,2,2024-05-08,1,158.31,0.0,158.31,Direct
1856,8,8,2024-05-14,1,436.52,0.0,436.52,Online
1857,89,2,2024-08-10,1,158.31,0.0,158.31,Direct
1858,63,19,2024-04-28,1,138.32,0.05,131.4,Partner
1859,2,23,2024-04-14,5,307.04,0.0,1535.2,Partner
1860,107,3,2024-08-05,1,97.31,0.0,97.31,Online
1861,107,20,2024-05-22,5,341.71,0.0,1708.55,Partner
1862,95,7,2024-09-12,2,459.69,0.1,827.44,Direct
1863,56,13,2024-10-18,1,145.23,0.0,145.23,Direct
1864,26,24,2024-09-01,2,395.55,0.0,791.1,Partner
1865,60,25,2024-03-10,2,225.87,0.0,451.74,Partner
1866,101,11,2024-05-24,1,251.67,0.1,226.5,Direct
1867,29,5,2024-06-18,2,206.77,0.0,413.54,Direct
1868,100,10,2024-09-05,2,294.85,0.0,589.7,Direct
1869,111,13,2024-03-23,5,145.23,0.0,726.15,Partner
1870,106,8,2024-12-15,5,436.52,0.0,2182.6,Online
1871,51,2,2024-11-01,1,158.31,0.0,158.31,Partner
1872,79,17,2024-04-18,1,362.21,0.0,362.21,Online
1873,69,6,2024-01-27,1,133.44,0.05,126.77,Direct
1874,56,21,2024-07-03,2,278.4,0.0,556.8,Direct
1875,61,5,2024-08-12,1,206.77,0.0,206.77,Direct
1876,83,14,2024-08-10,1,194.71,0.0,194.71,Direct
1877,60,18,2024-06-01,1,286.03,0.0,286.03,Online
1878,118,12,2024-01-13,2,361.12,0.0,722.24,Direct
1879,40,20,2024-03-18,2,341.71,0.0,683.42,Direct
1880,9,12,2024-03-09,3,361.12,0.0,1083.36,Partner
1881,93,17,2024-03-18,2,362.21,0.0,724.42,Online
1882,110,2,2024-06-29,1,158.31,0.0,158.31,Direct
1883,68,23,2024-03-27,1,307.04,0.0,307.04,Partner
1884,7,18,2024-12-15,2,286.03,0.0,572.06,Partner
1885,98,24,2024-02-16,2,395.55,0.1,711.99,Partner
1886,67,9,2024-06-22,3,228.5,0.05,651.23,Online
1887,62,18,2024-12-06,1,286.03,0.1,257.43,Online
1888,43,7,2024-07-22,1,459.69,0.0,459.69,Partner
1889,22,9,2024-01-17,1,228.5,0.0,228.5,Online
1890,118,16,2024-04-30,1,131.16,0.0,131.16,Direct
1891,11,2,2024-11-17,2,158.31,0.0,316.62,Online
1892,108,17,2024-01-08,1,362.21,0.0,362.21,Direct
1893,76,16,2024-03-10,1,131.16,0.0,131.16,Online
1894,41,12,2024-10-31,2,361.12,0.1,650.02,Direct
1895,15,17,2024-10-21,2,362.21,0.0,724.42,Partner
1896,4,8,2024-12-23,1,436.52,0.15,371.04,Direct
1897,13,20,2024-01-11,1,341.71,0.0,341.71,Direct
1898,19,22,2024-06-11,1,359.07,0.1,323.16,Direct
1899,18,13,2024-02-26,1,145.23,0.0,145.23,Direct
1900,42,2,2024-09-06,1,158.31,0.0,158.31,Direct
1901,52,23,2024-09-26,1,307.04,0.0,307.04,Partner
1902,15,5,2024-01-02,1,206.77,0.0,206.77,Direct
1903,13,10,2024-04-24,1,294.85,0.1,265.37,Online
1904,86,23,2024-10-03,1,307.04,0.0,307.04,Direct
1905,100,25,2024-11-20,1,225.87,0.0,225.87,Online
1906,10,19,2024-10-06,2,138.32,0.0,276.64,Online
1907,25,22,2024-02-27,1,359.07,0.0,359.07,Online
1908,53,19,2024-06-30,3,138.32,0.0,414.96,Partner
1909,18,9,2024-02-09,1,228.5,0.1,205.65,Partner
1910,102,13,2024-04-20,3,145.23,0.0,435.69,Direct
1911,41,4,2024-02-07,1,395.65,0.05,375.87,Partner
1912,26,17,2024-12-26,1,362.21,0.0,362.21,Direct
1913,40,6,2024-01-08,1,133.44,0.0,133.44,Partner
1914,29,14,2024-05-17,1,194.71,0.0,194.71,Direct
1915,82,11,2024-01-23,1,251.67,0.1,226.5,Direct
1916,16,20,2024-09-17,3,341.71,0.0,1025.13,Direct
1917,55,4,2024-07-27,1,395.65,0.0,395.65,Online
1918,45,11,2024-07-04,1,251.67,0.0,251.67,Partner
1919,54,15,2024-01-06,3,381.95,0.1,1031.26,Partner
1920,71,14,2024-12-18,1,194.71,0.1,175.24,Direct
1921,118,10,2024-11-30,1,294.85,0.0,294.85,Partner
1922,58,21,2024-10-05,1,278.4,0.0,278.4,Partner
1923,67,7,2024-10-07,1,459.69,0.0,459.69,Partner
1924,55,5,2024-12-19,2,206.77,0.0,413.54,Partner
1925,73,6,2024-05-17,1,133.44,0.0,133.44,Partner
1926,109,25,2024-08-04,1,225.87,0.0,225.87,Partner
1927,24,19,2024-10-03,3,138.32,0.0,414.96,Partner
1928,33,21,2024-07-15,2,278.4,0.0,556.8,Direct
1929,11,20,2024-07-17,2,341.71,0.0,683.42,Partner
1930,94,25,2024-07-28,5,225.87,0.0,1129.35,Direct
1931,113,25,2024-11-21,2,225.87,0.1,406.57,Direct
1932,28,25,2024-05-02,2,225.87,0.05,429.15,Online
1933,53,12,2024-09-13,1,361.12,0.1,325.01,Partner
1934,61,17,2024-12-21,1,362.21,0.0,362.21,Online
1935,45,9,2024-07-12,1,228.5,0.0,228.5,Direct
1936,37,11,2024-04-11,1,251.67,0.0,251.67,Online
1937,84,6,2024-02-29,1,133.44,0.1,120.1,Direct
1938,15,25,2024-11-13,2,225.87,0.0,451.74,Direct
1939,14,9,2024-01-26,2,228.5,0.0,457.0,Partner
1940,15,14,2024-12-21,3,194.71,0.0,584.13,Online
1941,44,1,2024-06-15,1,202.03,0.0,202.03,Online
1942,48,1,2024-11-26,2,202.03,0.05,383.86,Partner
1943,7,11,2024-10-08,1,251.67,0.0,251.67,Online
1944,17,8,2024-06-10,1,436.52,0.0,436.52,Partner
1945,117,3,2024-10-22,2,97.31,0.0,194.62,Direct
1946,54,4,2024-08-30,2,395.65,0.0,791.3,Online
1947,19,12,2024-11-27,1,361.12,0.0,361.12,Partner
1948,60,22,2024-09-18,1,359.07,0.0,359.07,Partner
1949,93,9,2024-10-30,1,228.5,0.0,228.5,Online
1950,83,11,2024-07-13,1,251.67,0.05,239.09,Direct
1951,58,24,2024-11-18,2,395.55,0.05,751.54,Online
1952,2,18,2024-07-12,1,286.03,0.05,271.73,Partner
1953,88,6,2024-12-30,1,133.44,0.0,133.44,Direct
1954,79,16,2024-07-20,1,131.16,0.0,131.16,Online
1955,93,4,2024-05-16,1,395.65,0.0,395.65,Online
1956,99,8,2024-12-03,1,436.52,0.0,436.52,Online
1957,81,19,2024-06-13,1,138.32,0.05,131.4,Direct
1958,87,21,2024-11-17,3,278.4,0.0,835.2,Online
1959,84,19,2024-12-06,1,138.32,0.0,138.32,Direct
1960,97,11,2024-11-09,1,251.67,0.0,251.67,Partner
1961,14,3,2024-05-14,1,97.31,0.0,97.31,Partner
1962,102,20,2024-06-27,1,341.71,0.1,307.54,Online
1963,99,17,2024-10-28,2,362.21,0.0,724.42,Partner
1964,83,25,2024-10-19,1,225.87,0.1,203.28,Direct
1965,5,3,2024-03-13,2,97.31,0.0,194.62,Direct
1966,89,11,2024-09-27,1,251.67,0.0,251.67,Partner
1967,4,3,2024-09-25,1,97.31,0.05,92.44,Direct
1968,10,9,2024-09-27,1,228.5,0.1,205.65,Direct
1969,89,19,2024-07-06,3,138.32,0.0,414.96,Direct
1970,114,25,2024-12-10,3,225.87,0.0,677.61,Direct
1971,57,10,2024-03-19,2,294.85,0.0,589.7,Online
1972,54,8,2024-08-23,1,436.52,0.0,436.52,Direct
1973,41,3,2024-11-23,2,97.31,0.0,194.62,Online
1974,20,2,2024-01-23,1,158.31,0.0,158.31,Partner
1975,73,24,2024-07-14,1,395.55,0.0,395.55,Partner
1976,78,3,2024-08-07,1,97.31,0.0,97.31,Direct
1977,1,9,2024-07-28,1,228.5,0.0,228.5,Direct
1978,112,15,2024-12-25,1,381.95,0.0,381.95,Partner
1979,37,9,2024-07-11,2,228.5,0.0,457.0,Direct
1980,55,14,2024-07-05,1,194.71,0.15,165.5,Partner
1981,103,12,2024-12-05,1,361.12,0.15,306.95,Online
1982,36,13,2024-09-23,3,145.23,0.0,435.69,Partner
1983,112,19,2024-08-19,2,138.32,0.0,276.64,Online
1984,65,8,2024-02-15,1,436.52,0.05,414.69,Partner
1985,64,9,2024-07-21,1,228.5,0.05,217.07,Partner
1986,39,11,2024-08-16,1,251.67,0.0,251.67,Online
1987,84,23,2024-02-27,1,307.04,0.1,276.34,Partner
1988,25,23,2024-11-20,1,307.04,0.0,307.04,Partner
1989,11,3,2024-03-30,5,97.31,0.0,486.55,Online
1990,93,21,2024-03-17,2,278.4,0.0,556.8,Direct
1991,113,18,2024-12-14,1,286.03,0.1,257.43,Direct
1992,97,2,2024-07-06,3,158.31,0.0,474.93,Partner
1993,118,24,2024-09-23,1,395.55,0.0,395.55,Online
1994,82,23,2024-05-01,1,307.04,0.0,307.04,Online
1995,45,20,2024-07-08,1,341.71,0.0,341.71,Online
1996,24,9,2024-06-23,1,228.5,0.1,205.65,Partner
1997,28,9,2024-05-09,1,228.5,0.0,228.5,Direct
1998,82,20,2024-10-11,1,341.71,0.0,341.71,Direct
1999,78,22,2024-01-01,2,359.07,0.0,718.14,Online
2000,94,12,2024-05-12,1,361.12,0.0,361.12,Direct
2001,118,24,2024-10-29,2,395.55,0.0,791.1,Direct
2002,120,7,2024-06-05,1,459.69,0.0,459.69,Online
2003,41,20,2024-10-05,1,341.71,0.05,324.62,Partner
2004,83,22,2024-06-14,1,359.07,0.0,359.07,Partner
2005,90,2,2024-05-03,2,158.31,0.0,316.62,Partner
2006,90,8,2024-08-12,2,436.52,0.05,829.39,Direct
2007,85,24,2024-09-25,3,395.55,0.0,1186.65,Online
2008,4,23,2024-09-09,1,307.04,0.0,307.04,Direct
2009,59,6,2024-04-13,2,133.44,0.15,226.85,Direct
2010,68,13,2024-08-04,1,145.23,0.0,145.23,Partner
2011,97,11,2024-11-12,5,251.67,0.1,1132.51,Partner
2012,118,7,2024-01-23,1,459.69,0.0,459.69,Online
2013,3,10,2024-08-14,3,294.85,0.0,884.55,Partner
2014,33,2,2024-07-06,1,158.31,0.1,142.48,Direct
2015,84,18,2024-12-30,5,286.03,0.0,1430.15,Partner
2016,76,13,2024-07-27,1,145.23,0.1,130.71,Partner
2017,3,8,2024-11-27,3,436.52,0.0,1309.56,Online
2018,67,9,2024-05-11,5,228.5,0.0,1142.5,Partner
2019,113,11,2024-05-02,1,251.67,0.1,226.5,Partner
2020,117,16,2024-10-23,2,131.16,0.0,262.32,Direct
2021,42,20,2024-11-12,1,341.71,0.0,341.71,Direct
2022,14,16,2024-12-30,1,131.16,0.0,131.16,Online
2023,106,24,2024-07-09,1,395.55,0.0,395.55,Direct
2024,22,11,2024-12-06,1,251.67,0.0,251.67,Direct
2025,23,7,2024-06-17,1,459.69,0.0,459.69,Direct
2026,8,10,2024-02-10,1,294.85,0.1,265.37,Partner
2027,91,1,2024-07-13,1,202.03,0.0,202.03,Partner
2028,68,22,2024-09-26,2,359.07,0.0,718.14,Partner
2029,40,9,2024-09-11,1,228.5,0.0,228.5,Online
2030,119,15,2024-01-14,1,381.95,0.0,381.95,Direct
2031,49,7,2024-10-30,2,459.69,0.05,873.41,Online
2032,73,15,2024-08-24,1,381.95,0.0,381.95,Partner
2033,10,17,2024-12-24,1,362.21,0.05,344.1,Partner
2034,79,16,2024-07-31,1,131.16,0.05,124.6,Partner
2035,100,23,2024-03-31,2,307.04,0.0,614.08,Direct
2036,81,12,2024-08-13,1,361.12,0.1,325.01,Partner
2037,34,1,2024-09-08,3,202.03,0.0,606.09,Direct
2038,102,20,2024-09-19,5,341.71,0.0,1708.55,Direct
2039,16,6,2024-12-09,1,133.44,0.1,120.1,Direct
2040,87,9,2024-04-12,2,228.5,0.0,457.0,Partner
2041,78,15,2024-10-04,2,381.95,0.0,763.9,Direct
2042,86,16,2024-12-14,1,131.16,0.0,131.16,Partner
2043,29,23,2024-10-10,1,307.04,0.0,307.04,Partner
2044,56,23,2024-07-17,1,307.04,0.0,307.04,Partner
2045,40,16,2024-03-01,1,131.16,0.0,131.16,Direct
2046,7,15,2024-04-23,1,381.95,0.05,362.85,Direct
2047,92,22,2024-10-19,1,359.07,0.05,341.12,Direct
2048,56,20,2024-02-22,2,341.71,0.0,683.42,Partner
2049,111,11,2024-02-15,1,251.67,0.0,251.67,Direct
2050,72,21,2024-10-15,2,278.4,0.1,501.12,Partner
2051,1,1,2024-01-29,1,202.03,0.0,202.03,Online
2052,92,24,2024-04-12,2,395.55,0.0,791.1,Online
2053,1,11,2024-06-20,3,251.67,0.0,755.01,Partner
2054,109,7,2024-01-29,1,459.69,0.0,459.69,Online
2055,63,8,2024-12-19,1,436.52,0.0,436.52,Online
2056,6,21,2024-08-01,1,278.4,0.05,264.48,Online
2057,118,18,2024-03-12,5,286.03,0.05,1358.64,Partner
2058,76,15,2024-01-26,5,381.95,0.0,1909.75,Online
2059,59,14,2024-03-15,1,194.71,0.0,194.71,Partner
2060,54,1,2024-06-20,1,202.03,0.0,202.03,Direct
2061,96,5,2024-09-22,5,206.77,0.05,982.16,Direct
2062,35,21,2024-04-05,2,278.4,0.0,556.8,Online
2063,79,8,2024-05-20,1,436.52,0.1,392.87,Online
2064,31,20,2024-05-14,1,341.71,0.0,341.71,Direct
2065,53,22,2024-06-09,1,359.07,0.0,359.07,Partner
2066,56,24,2024-05-10,1,395.55,0.1,356.0,Online
2067,41,19,2024-06-01,1,138.32,0.0,138.32,Online
2068,101,19,2024-07-21,1,138.32,0.0,138.32,Online
2069,33,1,2024-08-03,1,202.03,0.0,202.03,Online
2070,22,7,2024-01-27,2,459.69,0.0,919.38,Partner
2071,42,9,2024-06-04,3,228.5,0.0,685.5,Direct
2072,94,13,2024-07-13,2,145.23,0.0,290.46,Partner
2073,75,25,2024-10-03,1,225.87,0.0,225.87,Partner
2074,98,25,2024-06-05,3,225.87,0.0,677.61,Direct
2075,65,5,2024-03-08,1,206.77,0.05,196.43,Direct
2076,29,5,2024-04-16,1,206.77,0.0,206.77,Online
2077,91,3,2024-11-29,1,97.31,0.0,97.31,Partner
2078,7,20,2024-08-25,1,341.71,0.1,307.54,Online
2079,102,11,2024-09-07,1,251.67,0.0,251.67,Online
2080,114,5,2024-10-25,2,206.77,0.0,413.54,Direct
2081,53,2,2024-07-06,2,158.31,0.0,316.62,Partner
2082,93,9,2024-04-12,1,228.5,0.1,205.65,Partner
2083,74,7,2024-12-27,5,459.69,0.0,2298.45,Online
2084,92,3,2024-12-05,1,97.31,0.05,92.44,Direct
2085,24,9,2024-06-09,2,228.5,0.0,457.0,Direct
2086,120,23,2024-09-29,1,307.04,0.0,307.04,Direct
2087,107,12,2024-07-28,1,361.12,0.0,361.12,Online
2088,38,16,2024-06-14,2,131.16,0.0,262.32,Direct
2089,100,6,2024-05-20,1,133.44,0.05,126.77,Direct
2090,10,20,2024-08-12,1,341.71,0.0,341.71,Partner
2091,17,4,2024-04-12,3,395.65,0.0,1186.95,Online
2092,18,14,2024-04-17,2,194.71,0.0,389.42,Online
2093,96,23,2024-11-08,1,307.04,0.0,307.04,Partner
2094,1,5,2024-07-26,1,206.77,0.0,206.77,Online
2095,35,6,2024-08-15,1,133.44,0.0,133.44,Direct
2096,103,19,2024-04-14,2,138.32,0.0,276.64,Direct
2097,26,20,2024-04-02,2,341.71,0.0,683.42,Partner
2098,54,23,2024-11-23,1,307.04,0.1,276.34,Direct
2099,58,22,2024-01-26,1,359.07,0.0,359.07,Direct
2100,91,7,2024-02-06,1,459.69,0.05,436.71,Online
2101,59,21,2024-09-11,1,278.4,0.1,250.56,Direct
2102,56,10,2024-01-08,2,294.85,0.0,589.7,Online
2103,14,9,2024-10-14,5,228.5,0.0,1142.5,Online
2104,115,6,2024-03-25,2,133.44,0.0,266.88,Partner
2105,60,14,2024-04-23,1,194.71,0.0,194.71,Online
2106,7,8,2024-12-11,1,436.52,0.0,436.52,Online
2107,11,3,2024-05-30,1,97.31,0.05,92.44,Direct
2108,85,1,2024-09-30,1,202.03,0.0,202.03,Direct
2109,59,25,2024-03-15,1,225.87,0.0,225.87,Online
2110,67,12,2024-04-15,2,361.12,0.0,722.24,Online
2111,100,1,2024-02-21,2,202.03,0.05,383.86,Partner
2112,10,9,2024-02-18,5,228.5,0.0,1142.5,Direct
2113,119,16,2024-02-16,1,131.16,0.0,131.16,Direct
2114,115,18,2024-07-31,1,286.03,0.05,271.73,Direct
2115,118,13,2024-12-03,3,145.23,0.0,435.69,Partner
2116,116,17,2024-12-27,1,362.21,0.0,362.21,Partner
2117,27,5,2024-12-17,1,206.77,0.0,206.77,Partner
2118,103,1,2024-03-20,1,202.03,0.1,181.83,Direct
2119,49,4,2024-12-22,5,395.65,0.0,1978.25,Direct
2120,60,7,2024-01-22,3,459.69,0.0,1379.07,Direct
2121,14,13,2024-08-16,2,145.23,0.0,290.46,Partner
2122,86,3,2024-04-29,2,97.31,0.0,194.62,Online
2123,84,11,2024-06-12,5,251.67,0.0,1258.35,Online
2124,100,8,2024-10-14,1,436.52,0.1,392.87,Online
2125,72,8,2024-03-19,2,436.52,0.0,873.04,Partner
2126,7,6,2024-05-12,1,133.44,0.0,133.44,Partner
2127,1,17,2024-10-07,1,362.21,0.0,362.21,Direct
2128,97,3,2024-03-18,3,97.31,0.0,291.93,Online
2129,16,13,2024-04-28,1,145.23,0.0,145.23,Partner
2130,16,10,2024-01-17,2,294.85,0.0,589.7,Partner
2131,94,10,2024-07-13,2,294.85,0.0,589.7,Direct
2132,26,8,2024-11-24,3,436.52,0.0,1309.56,Partner
2133,11,14,2024-04-24,2,194.71,0.0,389.42,Online
2134,62,13,2024-10-06,2,145.23,0.05,275.94,Online
2135,13,25,2024-02-17,1,225.87,0.0,225.87,Direct
2136,55,9,2024-08-25,2,228.5,0.0,457.0,Direct
2137,76,22,2024-04-04,1,359.07,0.0,359.07,Partner
2138,16,8,2024-06-19,1,436.52,0.0,436.52,Online
2139,4,25,2024-07-24,1,225.87,0.0,225.87,Direct
2140,8,3,2024-01-20,1,97.31,0.15,82.71,Partner
2141,104,11,2024-03-03,1,251.67,0.0,251.67,Online
2142,93,8,2024-04-17,1,436.52,0.15,371.04,Online
2143,30,1,2024-09-25,2,202.03,0.1,363.65,Online
2144,27,13,2024-02-07,2,145.23,0.15,246.89,Partner
2145,113,11,2024-09-07,1,251.67,0.05,239.09,Partner
2146,88,18,2024-01-10,1,286.03,0.0,286.03,Partner
2147,108,13,2024-02-17,1,145.23,0.0,145.23,Direct
2148,62,12,2024-09-05,1,361.12,0.0,361.12,Partner
2149,23,23,2024-06-04,2,307.04,0.05,583.38,Online
2150,73,25,2024-10-25,1,225.87,0.05,214.58,Online
2151,40,3,2024-02-15,1,97.31,0.0,97.31,Direct
2152,111,7,2024-03-12,2,459.69,0.0,919.38,Partner
2153,119,9,2024-05-18,1,228.5,0.05,217.07,Direct
2154,68,16,2024-10-23,1,131.16,0.1,118.04,Partner
2155,50,16,2024-01-17,2,131.16,0.0,262.32,Online
2156,54,11,2024-11-02,1,251.67,0.0,251.67,Direct
2157,34,18,2024-01-01,2,286.03,0.0,572.06,Partner
2158,11,4,2024-04-09,2,395.65,0.0,791.3,Direct
2159,91,14,2024-12-02,1,194.71,0.0,194.71,Partner
2160,9,9,2024-01-26,1,228.5,0.0,228.5,Direct
2161,88,8,2024-06-19,1,436.52,0.0,436.52,Partner
2162,35,16,2024-08-18,1,131.16,0.0,131.16,Partner
2163,111,4,2024-05-06,2,395.65,0.0,791.3,Partner
2164,63,17,2024-07-05,1,362.21,0.0,362.21,Direct
2165,106,21,2024-02-26,5,278.4,0.0,1392.0,Partner
2166,22,13,2024-02-05,1,145.23,0.0,145.23,Online
2167,45,20,2024-10-13,1,341.71,0.0,341.71,Partner
2168,52,24,2024-02-18,1,395.55,0.05,375.77,Online
2169,76,14,2024-10-09,1,194.71,0.0,194.71,Direct
2170,20,7,2024-03-23,2,459.69,0.0,919.38,Online
2171,38,9,2024-07-20,5,228.5,0.05,1085.38,Partner
2172,18,19,2024-01-19,1,138.32,0.0,138.32,Direct
2173,102,13,2024-01-21,1,145.23,0.05,137.97,Online
2174,16,4,2024-10-23,1,395.65,0.0,395.65,Direct
2175,16,20,2024-07-30,1,341.71,0.0,341.71,Online
2176,80,6,2024-12-22,2,133.44,0.0,266.88,Direct
2177,47,24,2024-07-31,3,395.55,0.0,1186.65,Online
2178,106,8,2024-06-29,2,436.52,0.05,829.39,Direct
2179,69,14,2024-07-10,2,194.71,0.05,369.95,Online
2180,118,5,2024-12-05,3,206.77,0.0,620.31,Online
2181,88,18,2024-03-24,1,286.03,0.0,286.03,Partner
2182,50,11,2024-03-27,2,251.67,0.0,503.34,Online
2183,112,23,2024-02-16,3,307.04,0.1,829.01,Partner
2184,33,4,2024-01-03,3,395.65,0.0,1186.95,Online
2185,98,16,2024-09-02,1,131.16,0.0,131.16,Partner
2186,56,1,2024-03-17,1,202.03,0.0,202.03,Partner
2187,10,11,2024-02-18,1,251.67,0.0,251.67,Direct
2188,62,21,2024-05-02,1,278.4,0.0,278.4,Direct
2189,112,21,2024-03-19,1,278.4,0.0,278.4,Partner
2190,118,2,2024-05-18,1,158.31,0.05,150.39,Online
2191,1,1,2024-10-04,2,202.03,0.0,404.06,Direct
2192,98,9,2024-06-15,1,228.5,0.1,205.65,Partner
2193,13,6,2024-05-05,1,133.44,0.05,126.77,Direct
2194,25,11,2024-10-18,3,251.67,0.0,755.01,Online
2195,114,11,2024-01-22,1,251.67,0.1,226.5,Online
2196,67,24,2024-05-11,2,395.55,0.0,791.1,Partner
2197,40,4,2024-04-11,1,395.65,0.0,395.65,Partner
2198,69,11,2024-07-25,1,251.67,0.0,251.67,Online
2199,8,10,2024-04-14,1,294.85,0.05,280.11,Direct
2200,37,1,2024-05-02,1,202.03,0.0,202.03,Online
2201,88,9,2024-09-30,1,228.5,0.0,228.5,Online
2202,62,3,2024-05-02,2,97.31,0.0,194.62,Direct
2203,110,24,2024-01-08,2,395.55,0.0,791.1,Direct
2204,18,3,2024-01-28,1,97.31,0.1,87.58,Partner
2205,117,15,2024-12-25,2,381.95,0.0,763.9,Online
2206,27,7,2024-04-17,1,459.69,0.05,436.71,Online
2207,6,3,2024-04-27,1,97.31,0.0,97.31,Direct
2208,5,20,2024-03-28,1,341.71,0.1,307.54,Direct
2209,54,3,2024-05-15,1,97.31,0.0,97.31,Direct
2210,65,5,2024-08-05,1,206.77,0.0,206.77,Partner
2211,67,7,2024-11-15,1,459.69,0.0,459.69,Online
2212,105,6,2024-02-26,2,133.44,0.0,266.88,Partner
2213,117,8,2024-10-18,1,436.52,0.05,414.69,Direct
2214,70,24,2024-02-13,1,395.55,0.0,395.55,Online
2215,88,3,2024-10-23,3,97.31,0.0,291.93,Direct
2216,17,9,2024-04-29,3,228.5,0.0,685.5,Direct
2217,8,2,2024-10-31,1,158.31,0.0,158.31,Online
2218,11,1,2024-12-29,3,202.03,0.0,606.09,Direct
2219,67,2,2024-05-05,1,158.31,0.0,158.31,Direct
2220,18,18,2024-11-02,1,286.03,0.0,286.03,Partner
2221,34,3,2024-02-20,1,97.31,0.0,97.31,Direct
2222,28,25,2024-04-20,2,225.87,0.0,451.74,Online
2223,11,18,2024-12-20,1,286.03,0.0,286.03,Direct
2224,29,5,2024-06-04,1,206.77,0.0,206.77,Partner
2225,35,3,2024-02-13,1,97.31,0.05,92.44,Partner
2226,90,19,2024-10-30,1,138.32,0.0,138.32,Direct
2227,87,13,2024-01-06,1,145.23,0.0,145.23,Partner
