session_id,user_id,session_start_ts,channel,campaign_id,landing_page,device,session_month
361,u001609,2024-01-09 17:02:49,Paid Social,3.0,/pricing,mobile,2024-01
362,u000382,2024-05-09 09:04:50,Paid Social,4.0,/case-studies,tablet,2024-05
363,u000918,2024-11-08 11:32:26,Direct,,/pricing,desktop,2024-11
364,u001644,2024-12-06 02:45:59,Direct,,/blog,desktop,2024-12
365,u000243,2024-02-21 06:46:54,Organic,,/case-studies,tablet,2024-02
366,u000419,2024-10-24 04:49:18,Direct,,/case-studies,tablet,2024-10
367,u001698,2024-12-19 07:14:07,Affiliate,6.0,/,mobile,2024-12
368,u000690,2024-11-21 18:21:32,Affiliate,6.0,/,desktop,2024-11
369,u001640,2024-09-27 09:06:38,Search,2.0,/product,desktop,2024-09
370,u001630,2024-02-04 17:04:47,Video,5.0,/demo,mobile,2024-02
371,u001663,2024-10-03 13:53:27,Paid Social,4.0,/,tablet,2024-10
372,u001180,2024-02-19 12:32:43,Search,2.0,/pricing,desktop,2024-02
373,u001058,2024-07-15 08:18:18,Video,5.0,/,desktop,2024-07
374,u001727,2024-11-29 16:45:21,Video,5.0,/blog,desktop,2024-11
375,u000844,2024-10-11 10:04:35,Search,2.0,/blog,desktop,2024-10
376,u001266,2024-11-13 10:14:52,Direct,,/,desktop,2024-11
377,u000499,2024-12-02 18:15:31,Organic,,/case-studies,mobile,2024-12
378,u001581,2024-03-05 11:43:16,Search,2.0,/pricing,desktop,2024-03
379,u000540,2024-04-18 07:26:21,Direct,,/demo,tablet,2024-04
380,u001629,2024-09-26 09:53:44,Paid Social,4.0,/pricing,tablet,2024-09
381,u001593,2024-05-04 11:24:16,Organic,,/blog,desktop,2024-05
382,u000702,2024-06-19 18:17:23,Organic,,/pricing,desktop,2024-06
383,u000742,2024-11-10 02:33:46,Search,2.0,/demo,tablet,2024-11
384,u000914,2024-04-22 19:56:41,Paid Social,3.0,/case-studies,mobile,2024-04
385,u000562,2024-07-18 18:12:30,Organic,,/,tablet,2024-07
386,u000241,2024-02-24 20:22:17,Affiliate,6.0,/case-studies,desktop,2024-02
387,u000655,2024-07-28 03:34:14,Affiliate,6.0,/demo,desktop,2024-07
388,u000466,2024-03-20 00:24:24,Paid Social,4.0,/,mobile,2024-03
389,u000363,2024-03-23 06:57:51,Affiliate,6.0,/pricing,desktop,2024-03
390,u001288,2024-10-07 10:05:55,Organic,,/blog,tablet,2024-10
391,u001124,2024-11-25 05:17:52,Direct,,/product,desktop,2024-11
392,u001006,2024-07-03 19:46:24,Search,1.0,/product,mobile,2024-07
393,u000178,2024-05-14 11:26:11,Organic,,/product,desktop,2024-05
394,u001466,2024-03-17 10:10:15,Search,2.0,/pricing,desktop,2024-03
395,u001632,2024-10-14 23:22:18,Video,5.0,/pricing,desktop,2024-10
396,u001675,2024-08-10 08:23:31,Affiliate,6.0,/,mobile,2024-08
397,u001329,2024-04-25 14:36:30,Organic,,/case-studies,mobile,2024-04
398,u000106,2024-02-22 13:03:02,Video,5.0,/product,desktop,2024-02
399,u001225,2024-09-19 04:10:02,Search,1.0,/product,mobile,2024-09
400,u000823,2024-04-05 15:46:34,Organic,,/demo,mobile,2024-04
401,u001692,2024-04-16 14:59:18,Paid Social,4.0,/,tablet,2024-04
402,u001549,2024-12-30 02:22:33,Organic,,/pricing,desktop,2024-12
403,u001633,2024-06-05 09:11:18,Search,2.0,/blog,desktop,2024-06
404,u000127,2024-10-15 12:23:56,Search,2.0,/blog,tablet,2024-10
405,u001340,2024-01-30 11:41:47,Search,2.0,/,mobile,2024-01
406,u001105,2024-02-16 16:29:34,Video,5.0,/,desktop,2024-02
407,u001130,2024-03-06 09:13:45,Paid Social,4.0,/demo,tablet,2024-03
408,u000951,2024-07-07 07:29:22,Paid Social,3.0,/product,desktop,2024-07
409,u001670,2024-05-01 06:39:16,Direct,,/case-studies,tablet,2024-05
410,u000104,2024-10-05 22:19:36,Search,2.0,/case-studies,desktop,2024-10
411,u000629,2024-10-22 09:10:56,Direct,,/pricing,tablet,2024-10
412,u000086,2024-10-24 16:33:22,Direct,,/pricing,tablet,2024-10
413,u000347,2024-11-22 03:41:14,Paid Social,3.0,/demo,tablet,2024-11
414,u001738,2024-03-08 19:21:52,Organic,,/pricing,desktop,2024-03
415,u001263,2024-12-03 21:18:47,Organic,,/product,mobile,2024-12
416,u001619,2024-02-15 08:58:19,Video,5.0,/,desktop,2024-02
417,u000886,2024-11-09 22:19:48,Affiliate,6.0,/product,desktop,2024-11
418,u000780,2024-06-22 02:47:57,Direct,,/blog,desktop,2024-06
419,u001606,2024-10-14 07:26:00,Search,2.0,/,desktop,2024-10
420,u001298,2024-04-03 09:02:33,Direct,,/case-studies,desktop,2024-04
421,u000500,2024-02-17 06:17:50,Video,5.0,/pricing,mobile,2024-02
422,u000322,2024-12-30 22:22:46,Video,5.0,/case-studies,tablet,2024-12
423,u001301,2024-04-02 07:46:13,Video,5.0,/product,mobile,2024-04
424,u000003,2024-10-28 21:50:25,Organic,,/product,mobile,2024-10
425,u000984,2024-04-02 09:14:56,Paid Social,4.0,/,mobile,2024-04
426,u000370,2024-07-21 05:36:39,Paid Social,4.0,/,mobile,2024-07
427,u001319,2024-10-30 20:15:09,Direct,,/case-studies,tablet,2024-10
428,u000459,2024-12-12 11:47:45,Direct,,/blog,tablet,2024-12
429,u001301,2024-04-10 05:47:13,Organic,,/pricing,mobile,2024-04
430,u000750,2024-01-08 01:00:20,Search,2.0,/demo,mobile,2024-01
431,u001772,2024-12-10 04:33:11,Video,5.0,/pricing,tablet,2024-12
432,u000713,2024-11-21 09:59:15,Search,2.0,/blog,tablet,2024-11
433,u000574,2024-08-02 11:20:26,Search,2.0,/demo,desktop,2024-08
434,u000759,2024-07-20 21:20:20,Direct,,/pricing,tablet,2024-07
435,u000376,2024-02-03 07:17:00,Direct,,/demo,tablet,2024-02
436,u000068,2024-06-11 09:41:28,Affiliate,6.0,/pricing,tablet,2024-06
437,u000530,2024-08-31 18:52:21,Paid Social,4.0,/pricing,tablet,2024-08
438,u001226,2024-04-13 08:25:48,Organic,,/demo,desktop,2024-04
439,u000318,2024-09-16 05:04:15,Search,1.0,/case-studies,tablet,2024-09
440,u000100,2024-08-19 09:32:36,Paid Social,3.0,/blog,mobile,2024-08
441,u001011,2024-06-27 00:05:57,Search,2.0,/blog,tablet,2024-06
442,u000317,2024-03-26 22:17:03,Direct,,/product,desktop,2024-03
443,u000893,2024-06-30 05:58:59,Direct,,/case-studies,tablet,2024-06
444,u000467,2024-12-14 11:01:12,Search,1.0,/product,tablet,2024-12
445,u001114,2024-01-25 10:14:22,Video,5.0,/demo,desktop,2024-01
446,u000244,2024-05-26 10:21:53,Organic,,/product,tablet,2024-05
447,u000874,2024-10-11 02:31:09,Paid Social,4.0,/demo,desktop,2024-10
448,u000256,2024-11-07 18:10:35,Search,2.0,/,desktop,2024-11
449,u000506,2024-06-27 22:41:46,Direct,,/demo,desktop,2024-06
450,u001685,2024-02-09 07:38:16,Organic,,/case-studies,mobile,2024-02
451,u000138,2024-07-23 08:08:56,Organic,,/demo,desktop,2024-07
452,u000947,2024-03-21 07:59:14,Search,2.0,/blog,mobile,2024-03
453,u001457,2024-09-08 02:54:17,Search,2.0,/demo,tablet,2024-09
454,u001681,2024-08-29 16:02:36,Direct,,/blog,mobile,2024-08
455,u001664,2024-09-17 06:31:20,Direct,,/case-studies,tablet,2024-09
456,u000384,2024-01-13 14:35:45,Paid Social,3.0,/case-studies,tablet,2024-01
457,u001005,2024-03-13 00:08:04,Direct,,/product,mobile,2024-03
458,u000772,2024-08-19 19:35:07,Search,1.0,/,desktop,2024-08
459,u000308,2024-12-24 15:32:00,Paid Social,4.0,/product,desktop,2024-12
460,u001129,2024-03-25 08:48:50,Search,2.0,/blog,desktop,2024-03
461,u000166,2024-05-29 00:19:20,Organic,,/pricing,desktop,2024-05
462,u000636,2024-03-10 18:52:23,Organic,,/product,tablet,2024-03
463,u001677,2024-01-09 12:35:25,Video,5.0,/product,mobile,2024-01
464,u001619,2024-06-29 07:32:54,Paid Social,4.0,/demo,desktop,2024-06
465,u001387,2024-04-08 18:23:54,Direct,,/product,desktop,2024-04
466,u001230,2024-08-24 12:40:51,Organic,,/case-studies,mobile,2024-08
467,u000356,2024-11-24 00:36:05,Video,5.0,/blog,desktop,2024-11
468,u000915,2024-06-04 09:02:32,Organic,,/,mobile,2024-06
469,u001404,2024-08-04 02:01:43,Video,5.0,/,mobile,2024-08
470,u000487,2024-12-01 23:21:42,Search,2.0,/,tablet,2024-12
471,u001396,2024-02-14 04:20:34,Organic,,/blog,mobile,2024-02
472,u001274,2024-07-18 16:42:56,Direct,,/pricing,mobile,2024-07
473,u000908,2024-07-15 00:55:17,Organic,,/,tablet,2024-07
474,u000162,2024-01-22 10:40:02,Direct,,/case-studies,desktop,2024-01
475,u000833,2024-01-14 00:59:21,Organic,,/product,mobile,2024-01
476,u000274,2024-12-18 18:27:49,Direct,,/blog,tablet,2024-12
477,u000882,2024-12-20 03:04:15,Paid Social,3.0,/pricing,tablet,2024-12
478,u001738,2024-11-01 19:37:48,Search,1.0,/,tablet,2024-11
479,u001504,2024-12-05 03:42:09,Search,2.0,/pricing,mobile,2024-12
480,u000636,2024-02-19 19:19:54,Direct,,/product,tablet,2024-02
481,u001556,2024-06-22 07:16:49,Organic,,/product,mobile,2024-06
482,u000610,2024-12-04 13:00:29,Organic,,/pricing,desktop,2024-12
483,u000732,2024-12-08 13:45:52,Organic,,/case-studies,desktop,2024-12
484,u000138,2024-08-23 10:16:32,Organic,,/case-studies,tablet,2024-08
485,u000532,2024-12-18 09:28:52,Search,2.0,/blog,desktop,2024-12
486,u001316,2024-06-18 10:34:49,Direct,,/,desktop,2024-06
487,u000456,2024-10-08 16:43:50,Paid Social,3.0,/pricing,desktop,2024-10
488,u000990,2024-10-07 00:06:59,Paid Social,4.0,/,desktop,2024-10
489,u001325,2024-01-16 15:11:54,Organic,,/case-studies,tablet,2024-01
490,u000717,2024-01-04 14:32:06,Paid Social,4.0,/case-studies,tablet,2024-01
491,u001089,2024-07-18 02:42:31,Direct,,/,tablet,2024-07
492,u001760,2024-06-22 04:19:38,Affiliate,6.0,/demo,mobile,2024-06
493,u000984,2024-08-18 22:56:54,Search,2.0,/blog,mobile,2024-08
494,u001749,2024-07-21 05:21:27,Search,2.0,/,mobile,2024-07
495,u000695,2024-04-19 05:57:54,Video,5.0,/,tablet,2024-04
496,u001421,2024-05-16 01:35:07,Organic,,/case-studies,mobile,2024-05
497,u001661,2024-01-01 02:49:29,Direct,,/demo,desktop,2024-01
498,u000255,2024-11-24 07:26:24,Paid Social,4.0,/blog,mobile,2024-11
499,u000296,2024-08-25 23:56:10,Search,2.0,/,mobile,2024-08
500,u000293,2024-05-25 19:15:22,Organic,,/case-studies,mobile,2024-05
501,u000266,2024-01-30 07:44:00,Direct,,/blog,tablet,2024-01
502,u001230,2024-12-16 16:05:10,Organic,,/blog,tablet,2024-12
503,u000245,2024-07-31 03:19:07,Direct,,/demo,desktop,2024-07
504,u001157,2024-05-17 19:19:18,Search,1.0,/pricing,mobile,2024-05
505,u001632,2024-07-29 02:10:25,Video,5.0,/,desktop,2024-07
506,u000165,2024-06-14 12:19:35,Search,2.0,/demo,tablet,2024-06
507,u000567,2024-05-02 09:25:33,Video,5.0,/pricing,desktop,2024-05
508,u000472,2024-12-20 20:06:17,Organic,,/product,tablet,2024-12
509,u000983,2024-10-06 22:51:09,Direct,,/demo,mobile,2024-10
510,u000992,2024-05-09 08:39:54,Affiliate,6.0,/,desktop,2024-05
511,u000370,2024-01-15 12:26:03,Direct,,/blog,mobile,2024-01
512,u000882,2024-03-29 14:38:45,Affiliate,6.0,/,tablet,2024-03
513,u001780,2024-08-24 00:40:00,Affiliate,6.0,/product,desktop,2024-08
514,u000399,2024-10-13 11:04:33,Direct,,/blog,tablet,2024-10
515,u000788,2024-10-09 09:30:21,Search,2.0,/case-studies,mobile,2024-10
516,u001792,2024-12-23 17:08:48,Direct,,/case-studies,mobile,2024-12
517,u000177,2024-03-19 10:14:47,Search,2.0,/blog,desktop,2024-03
518,u001478,2024-01-19 05:12:11,Direct,,/blog,mobile,2024-01
519,u001158,2024-12-18 04:37:53,Search,2.0,/product,mobile,2024-12
520,u000551,2024-05-17 04:17:25,Search,1.0,/pricing,tablet,2024-05
521,u001318,2024-07-11 05:39:21,Direct,,/case-studies,mobile,2024-07
522,u000135,2024-08-24 02:26:57,Organic,,/pricing,mobile,2024-08
523,u001313,2024-07-17 22:09:26,Search,2.0,/,desktop,2024-07
524,u001552,2024-01-07 10:55:17,Search,1.0,/product,desktop,2024-01
525,u001085,2024-09-21 09:28:20,Search,1.0,/pricing,desktop,2024-09
526,u001612,2024-11-07 17:55:14,Direct,,/product,desktop,2024-11
527,u000008,2024-07-04 01:44:22,Video,5.0,/case-studies,tablet,2024-07
528,u001285,2024-05-10 04:58:52,Direct,,/blog,mobile,2024-05
529,u000895,2024-02-24 03:29:52,Direct,,/,mobile,2024-02
530,u001056,2024-04-14 13:20:40,Search,2.0,/pricing,desktop,2024-04
531,u001638,2024-08-11 07:51:49,Direct,,/pricing,desktop,2024-08
532,u000419,2024-04-14 17:20:14,Paid Social,3.0,/pricing,mobile,2024-04
533,u000307,2024-11-21 06:04:15,Organic,,/demo,desktop,2024-11
534,u001642,2024-05-22 14:02:45,Direct,,/case-studies,mobile,2024-05
535,u001157,2024-06-27 12:40:08,Direct,,/blog,tablet,2024-06
536,u001003,2024-06-16 20:55:35,Organic,,/,tablet,2024-06
537,u000251,2024-11-24 11:18:35,Organic,,/pricing,desktop,2024-11
538,u001166,2024-08-27 09:29:09,Search,1.0,/blog,mobile,2024-08
539,u000736,2024-06-30 01:51:47,Organic,,/pricing,desktop,2024-06
540,u000934,2024-10-27 00:35:49,Organic,,/pricing,tablet,2024-10
541,u001196,2024-01-05 14:34:48,Search,2.0,/pricing,mobile,2024-01
542,u000757,2024-03-20 13:53:40,Organic,,/,tablet,2024-03
543,u000091,2024-05-21 11:26:46,Organic,,/blog,tablet,2024-05
544,u000018,2024-07-30 15:36:15,Direct,,/product,mobile,2024-07
545,u000019,2024-08-02 03:56:37,Search,1.0,/demo,tablet,2024-08
546,u000553,2024-11-29 22:37:37,Paid Social,4.0,/demo,tablet,2024-11
547,u001111,2024-11-13 15:38:08,Organic,,/case-studies,mobile,2024-11
548,u001436,2024-02-08 05:28:48,Organic,,/pricing,tablet,2024-02
549,u000568,2024-05-11 17:24:28,Paid Social,4.0,/case-studies,desktop,2024-05
550,u001478,2024-09-17 01:31:07,Video,5.0,/demo,mobile,2024-09
551,u001235,2024-05-22 17:42:23,Video,5.0,/blog,desktop,2024-05
552,u000207,2024-12-25 13:45:14,Organic,,/product,tablet,2024-12
553,u000606,2024-07-16 09:09:54,Search,1.0,/demo,desktop,2024-07
554,u000073,2024-08-10 18:03:05,Organic,,/product,desktop,2024-08
555,u000958,2024-05-30 12:03:44,Affiliate,6.0,/blog,mobile,2024-05
556,u000164,2024-06-09 22:34:59,Search,1.0,/pricing,mobile,2024-06
557,u000021,2024-02-13 07:21:54,Paid Social,3.0,/,mobile,2024-02
558,u000993,2024-12-30 14:56:21,Organic,,/case-studies,tablet,2024-12
559,u000934,2024-12-25 03:46:01,Search,2.0,/blog,desktop,2024-12
560,u000829,2024-01-09 08:33:33,Search,2.0,/case-studies,mobile,2024-01
561,u000305,2024-05-17 21:34:00,Organic,,/product,mobile,2024-05
562,u001162,2024-01-15 09:08:38,Search,1.0,/product,tablet,2024-01
563,u001726,2024-03-31 15:23:35,Video,5.0,/product,mobile,2024-03
564,u001020,2024-11-21 16:54:47,Organic,,/demo,mobile,2024-11
565,u000454,2024-08-31 12:05:55,Paid Social,3.0,/,tablet,2024-08
566,u000148,2024-11-07 04:38:56,Organic,,/blog,mobile,2024-11
567,u001518,2024-12-08 18:57:09,Organic,,/blog,desktop,2024-12
568,u000040,2024-08-07 08:35:17,Organic,,/pricing,desktop,2024-08
569,u001050,2024-11-17 08:42:46,Organic,,/case-studies,desktop,2024-11
570,u001635,2024-03-07 14:53:14,Search,1.0,/pricing,tablet,2024-03
571,u000143,2024-07-11 07:56:53,Video,5.0,/blog,tablet,2024-07
572,u000477,2024-02-28 04:24:56,Paid Social,3.0,/product,mobile,2024-02
573,u000211,2024-01-28 04:20:11,Organic,,/,desktop,2024-01
574,u000918,2024-04-26 00:28:58,Video,5.0,/,tablet,2024-04
575,u001018,2024-01-04 08:10:24,Direct,,/,desktop,2024-01
576,u000003,2024-04-27 14:34:57,Paid Social,4.0,/pricing,mobile,2024-04
577,u000462,2024-07-25 09:52:11,Paid Social,3.0,/,tablet,2024-07
578,u001068,2024-12-02 09:59:39,Organic,,/demo,desktop,2024-12
579,u001350,2024-12-01 04:01:12,Organic,,/case-studies,tablet,2024-12
580,u000964,2024-04-14 02:38:59,Search,1.0,/pricing,mobile,2024-04
581,u000013,2024-10-16 07:32:19,Direct,,/product,desktop,2024-10
582,u000578,2024-04-24 04:25:39,Organic,,/blog,tablet,2024-04
583,u001244,2024-07-02 13:21:38,Video,5.0,/blog,tablet,2024-07
584,u000443,2024-05-09 09:31:09,Direct,,/case-studies,tablet,2024-05
585,u001757,2024-12-13 09:09:30,Organic,,/product,tablet,2024-12
586,u001208,2024-05-07 13:05:06,Organic,,/demo,tablet,2024-05
587,u001699,2024-03-14 18:42:44,Organic,,/demo,desktop,2024-03
588,u001237,2024-01-04 23:09:09,Organic,,/blog,desktop,2024-01
589,u001296,2024-12-03 06:12:51,Paid Social,4.0,/,mobile,2024-12
590,u000416,2024-10-26 03:52:32,Direct,,/product,desktop,2024-10
591,u001101,2024-12-27 15:35:44,Paid Social,3.0,/demo,desktop,2024-12
592,u000323,2024-01-30 20:33:35,Organic,,/blog,desktop,2024-01
593,u001066,2024-11-07 12:51:00,Direct,,/product,mobile,2024-11
594,u000183,2024-02-07 20:57:53,Organic,,/product,desktop,2024-02
595,u001580,2024-04-15 23:07:21,Video,5.0,/case-studies,desktop,2024-04
596,u001013,2024-10-20 05:27:03,Affiliate,6.0,/demo,tablet,2024-10
597,u001655,2024-07-13 01:35:31,Direct,,/product,mobile,2024-07
598,u000372,2024-11-24 08:08:27,Paid Social,3.0,/pricing,desktop,2024-11
599,u000047,2024-09-08 19:48:51,Search,2.0,/pricing,mobile,2024-09
600,u001281,2024-05-05 01:25:19,Video,5.0,/demo,tablet,2024-05
601,u000877,2024-12-12 14:45:38,Organic,,/product,desktop,2024-12
602,u000362,2024-04-15 20:43:39,Direct,,/blog,mobile,2024-04
603,u001616,2024-08-18 15:49:24,Video,5.0,/demo,tablet,2024-08
604,u000624,2024-12-14 06:57:18,Organic,,/,desktop,2024-12
605,u001695,2024-09-01 23:15:33,Search,1.0,/demo,desktop,2024-09
606,u001593,2024-06-11 02:27:46,Direct,,/,mobile,2024-06
607,u001706,2024-01-11 04:34:21,Paid Social,3.0,/pricing,mobile,2024-01
608,u000050,2024-02-18 14:16:45,Direct,,/pricing,desktop,2024-02
609,u001263,2024-12-08 15:08:06,Paid Social,4.0,/,mobile,2024-12
610,u000517,2024-05-01 03:43:01,Direct,,/demo,tablet,2024-05
611,u001437,2024-05-15 15:53:36,Search,2.0,/,mobile,2024-05
612,u000957,2024-12-05 05:35:56,Paid Social,3.0,/product,mobile,2024-12
613,u000584,2024-05-17 02:22:09,Search,2.0,/pricing,desktop,2024-05
614,u000122,2024-11-17 02:29:22,Paid Social,3.0,/blog,tablet,2024-11
615,u000123,2024-01-02 21:04:30,Paid Social,4.0,/,mobile,2024-01
616,u001129,2024-06-28 21:34:12,Paid Social,3.0,/demo,mobile,2024-06
617,u001524,2024-04-23 18:51:11,Paid Social,3.0,/blog,mobile,2024-04
618,u000211,2024-11-18 20:48:53,Video,5.0,/pricing,mobile,2024-11
619,u001712,2024-12-03 16:37:55,Direct,,/blog,tablet,2024-12
620,u001626,2024-06-24 15:12:40,Search,1.0,/demo,tablet,2024-06
621,u001654,2024-06-07 04:18:44,Organic,,/blog,desktop,2024-06
622,u000049,2024-09-23 11:27:13,Organic,,/,mobile,2024-09
623,u001030,2024-04-13 05:30:43,Search,1.0,/,desktop,2024-04
624,u000599,2024-02-16 13:20:03,Search,2.0,/product,mobile,2024-02
625,u000872,2024-07-20 23:01:36,Organic,,/product,mobile,2024-07
626,u000026,2024-11-12 09:09:23,Direct,,/blog,mobile,2024-11
627,u001488,2024-01-13 06:05:10,Organic,,/product,desktop,2024-01
628,u001566,2024-01-16 15:11:01,Direct,,/pricing,desktop,2024-01
629,u001033,2024-08-24 15:08:32,Paid Social,4.0,/demo,tablet,2024-08
630,u000255,2024-01-17 22:16:34,Paid Social,3.0,/case-studies,tablet,2024-01
631,u000958,2024-02-22 00:22:30,Organic,,/case-studies,tablet,2024-02
632,u000849,2024-09-06 18:10:54,Direct,,/case-studies,mobile,2024-09
633,u000107,2024-07-27 05:50:43,Organic,,/,mobile,2024-07
634,u000561,2024-09-03 10:54:29,Search,1.0,/case-studies,tablet,2024-09
635,u000715,2024-04-05 15:27:01,Affiliate,6.0,/case-studies,mobile,2024-04
636,u001315,2024-02-02 00:06:16,Direct,,/product,tablet,2024-02
637,u000555,2024-09-20 00:44:31,Paid Social,4.0,/,mobile,2024-09
638,u000258,2024-11-08 03:21:35,Search,1.0,/demo,mobile,2024-11
639,u000371,2024-09-20 05:33:08,Video,5.0,/,tablet,2024-09
640,u000213,2024-12-09 08:28:54,Affiliate,6.0,/case-studies,tablet,2024-12
641,u001668,2024-12-28 09:45:20,Search,2.0,/,tablet,2024-12
642,u000314,2024-06-04 00:02:07,Paid Social,3.0,/case-studies,mobile,2024-06
643,u000768,2024-01-31 02:45:59,Video,5.0,/case-studies,tablet,2024-01
644,u000250,2024-04-13 09:45:04,Organic,,/blog,desktop,2024-04
645,u001778,2024-06-18 06:13:59,Search,2.0,/,mobile,2024-06
646,u000548,2024-03-25 13:54:33,Paid Social,3.0,/case-studies,tablet,2024-03
647,u001549,2024-01-16 01:50:24,Organic,,/pricing,tablet,2024-01
648,u001700,2024-05-31 18:41:14,Organic,,/case-studies,mobile,2024-05
649,u000340,2024-08-23 20:34:45,Search,1.0,/demo,desktop,2024-08
650,u001615,2024-03-18 00:56:47,Organic,,/pricing,desktop,2024-03
651,u000361,2024-05-03 03:06:35,Organic,,/demo,tablet,2024-05
652,u000499,2024-03-18 23:11:04,Search,2.0,/blog,desktop,2024-03
653,u000782,2024-12-21 09:51:49,Search,2.0,/pricing,tablet,2024-12
654,u000832,2024-09-02 00:39:06,Organic,,/product,mobile,2024-09
655,u000727,2024-10-12 17:27:13,Direct,,/product,mobile,2024-10
656,u000733,2024-12-19 05:56:17,Affiliate,6.0,/blog,tablet,2024-12
657,u000865,2024-07-24 05:44:07,Search,2.0,/demo,mobile,2024-07
658,u000453,2024-11-06 22:15:15,Search,1.0,/,desktop,2024-11
659,u000485,2024-08-19 07:10:05,Organic,,/,desktop,2024-08
660,u000985,2024-03-27 03:16:55,Organic,,/case-studies,mobile,2024-03
661,u001373,2024-03-22 15:04:12,Direct,,/pricing,mobile,2024-03
662,u000897,2024-01-05 03:32:56,Paid Social,3.0,/product,tablet,2024-01
663,u001284,2024-02-23 20:48:08,Organic,,/case-studies,mobile,2024-02
664,u000056,2024-08-30 13:45:00,Organic,,/pricing,desktop,2024-08
665,u000332,2024-05-11 16:16:02,Paid Social,3.0,/case-studies,mobile,2024-05
666,u000864,2024-12-27 09:00:31,Search,2.0,/pricing,desktop,2024-12
667,u000813,2024-07-04 08:47:58,Direct,,/,mobile,2024-07
668,u001136,2024-11-15 07:40:02,Direct,,/case-studies,mobile,2024-11
669,u001521,2024-02-02 05:11:57,Search,2.0,/case-studies,desktop,2024-02
670,u000541,2024-01-06 08:37:51,Search,2.0,/product,tablet,2024-01
671,u000412,2024-05-17 13:37:30,Paid Social,4.0,/case-studies,tablet,2024-05
672,u001550,2024-12-06 04:57:29,Paid Social,3.0,/product,desktop,2024-12
673,u000227,2024-10-16 07:01:37,Affiliate,6.0,/product,tablet,2024-10
674,u000665,2024-04-13 00:42:26,Search,1.0,/blog,tablet,2024-04
675,u000838,2024-05-31 06:16:17,Search,1.0,/case-studies,mobile,2024-05
676,u001098,2024-02-03 10:55:31,Organic,,/product,mobile,2024-02
677,u001134,2024-01-23 11:21:11,Search,2.0,/case-studies,tablet,2024-01
678,u000324,2024-03-21 04:44:35,Organic,,/blog,desktop,2024-03
679,u001743,2024-09-02 22:39:52,Organic,,/product,desktop,2024-09
680,u000250,2024-09-09 17:38:12,Paid Social,4.0,/pricing,desktop,2024-09
681,u001422,2024-12-28 12:00:28,Search,1.0,/pricing,tablet,2024-12
682,u001548,2024-06-11 15:39:04,Direct,,/product,desktop,2024-06
683,u000533,2024-06-26 16:06:20,Direct,,/,desktop,2024-06
684,u001019,2024-04-21 23:19:19,Direct,,/,tablet,2024-04
685,u000344,2024-06-06 01:18:15,Paid Social,3.0,/,tablet,2024-06
