conversion_id,user_id,conversion_ts,revenue,attributed_channel,attributed_campaign_id,model
650,u001525,2024-10-24 06:00:00,73.02,Unattributed,,last_touch_30d
766,u001526,2024-02-06 17:00:00,110.14,Video,5.0,last_touch_30d
1663,u001527,2024-08-08 04:00:00,34.66,Unattributed,,last_touch_30d
1662,u001527,2024-12-09 00:00:00,41.56,Organic,,last_touch_30d
70,u001528,2024-02-22 00:00:00,72.66,Unattributed,,last_touch_30d
69,u001528,2024-03-09 15:00:00,40.48,Unattributed,,last_touch_30d
280,u001529,2024-07-19 23:00:00,41.07,Unattributed,,last_touch_30d
607,u001530,2024-11-08 13:00:00,80.28,Unattributed,,last_touch_30d
1020,u001531,2024-07-06 07:00:00,117.09,Unattributed,,last_touch_30d
934,u001532,2024-11-29 04:00:00,78.19,Unattributed,,last_touch_30d
410,u001533,2024-02-11 23:00:00,32.83,Unattributed,,last_touch_30d
1628,u001534,2024-07-04 18:00:00,117.39,Unattributed,,last_touch_30d
471,u001535,2024-10-23 08:00:00,45.94,Unattributed,,last_touch_30d
1715,u001536,2024-01-17 13:00:00,60.87,Organic,,last_touch_30d
186,u001537,2024-12-04 02:00:00,72.92,Search,2.0,last_touch_30d
442,u001538,2024-07-01 23:00:00,39.87,Unattributed,,last_touch_30d
439,u001540,2024-01-06 22:00:00,70.09,Unattributed,,last_touch_30d
54,u001542,2024-09-26 17:00:00,83.57,Search,2.0,last_touch_30d
1504,u001543,2024-04-03 05:00:00,79.86,Unattributed,,last_touch_30d
1505,u001543,2024-06-01 12:00:00,106.63,Unattributed,,last_touch_30d
1002,u001545,2024-04-06 15:00:00,92.88,Unattributed,,last_touch_30d
420,u001546,2024-12-17 18:00:00,64.32,Direct,,last_touch_30d
773,u001550,2024-08-21 09:00:00,117.61,Direct,,last_touch_30d
772,u001550,2024-12-15 09:00:00,67.15,Paid Social,3.0,last_touch_30d
1486,u001551,2024-11-17 21:00:00,59.58,Organic,,last_touch_30d
124,u001552,2024-03-02 17:00:00,75.05,Unattributed,,last_touch_30d
591,u001553,2024-04-09 13:00:00,52.16,Unattributed,,last_touch_30d
1548,u001558,2024-07-01 16:00:00,55.96,Unattributed,,last_touch_30d
1654,u001559,2024-08-04 19:00:00,30.57,Unattributed,,last_touch_30d
526,u001560,2024-08-12 13:00:00,39.47,Paid Social,3.0,last_touch_30d
583,u001561,2024-05-03 05:00:00,69.66,Paid Social,4.0,last_touch_30d
1022,u001562,2024-06-20 14:00:00,64.04,Paid Social,4.0,last_touch_30d
785,u001563,2024-01-16 02:00:00,93.51,Organic,,last_touch_30d
784,u001563,2024-09-20 01:00:00,99.89,Affiliate,6.0,last_touch_30d
154,u001565,2024-05-13 01:00:00,53.87,Unattributed,,last_touch_30d
153,u001565,2024-11-23 01:00:00,46.86,Organic,,last_touch_30d
110,u001566,2024-02-15 14:00:00,127.09,Direct,,last_touch_30d
109,u001566,2024-11-22 23:00:00,35.69,Search,2.0,last_touch_30d
850,u001567,2024-11-20 21:00:00,56.69,Unattributed,,last_touch_30d
849,u001567,2024-12-04 14:00:00,56.29,Unattributed,,last_touch_30d
19,u001568,2024-07-08 21:00:00,55.31,Unattributed,,last_touch_30d
846,u001569,2024-07-21 21:00:00,44.21,Unattributed,,last_touch_30d
1035,u001571,2024-06-19 05:00:00,57.08,Video,5.0,last_touch_30d
1283,u001572,2024-11-30 14:00:00,34.44,Paid Social,4.0,last_touch_30d
1465,u001573,2024-03-05 15:00:00,106.1,Unattributed,,last_touch_30d
307,u001574,2024-05-19 15:00:00,94.97,Unattributed,,last_touch_30d
306,u001574,2024-07-14 09:00:00,54.01,Unattributed,,last_touch_30d
890,u001575,2024-12-03 03:00:00,70.04,Organic,,last_touch_30d
562,u001576,2024-03-06 10:00:00,49.62,Unattributed,,last_touch_30d
563,u001576,2024-10-27 16:00:00,71.33,Unattributed,,last_touch_30d
1347,u001577,2024-01-30 22:00:00,91.04,Paid Social,4.0,last_touch_30d
1348,u001577,2024-09-01 10:00:00,72.4,Unattributed,,last_touch_30d
1305,u001578,2024-11-15 01:00:00,71.91,Unattributed,,last_touch_30d
1334,u001580,2024-02-24 10:00:00,122.11,Unattributed,,last_touch_30d
1007,u001581,2024-11-08 19:00:00,46.82,Direct,,last_touch_30d
1500,u001582,2024-07-21 18:00:00,61.05,Paid Social,3.0,last_touch_30d
586,u001584,2024-02-29 18:00:00,124.74,Unattributed,,last_touch_30d
1359,u001585,2024-03-14 04:00:00,32.98,Unattributed,,last_touch_30d
903,u001586,2024-05-25 13:00:00,43.58,Unattributed,,last_touch_30d
64,u001588,2024-01-15 15:00:00,210.48,Video,5.0,last_touch_30d
65,u001588,2024-07-12 12:00:00,68.07,Unattributed,,last_touch_30d
778,u001589,2024-10-18 18:00:00,48.9,Unattributed,,last_touch_30d
1285,u001590,2024-07-29 22:00:00,80.67,Search,2.0,last_touch_30d
1286,u001590,2024-09-28 07:00:00,65.82,Unattributed,,last_touch_30d
1311,u001592,2024-06-17 01:00:00,70.28,Unattributed,,last_touch_30d
1310,u001592,2024-07-08 01:00:00,101.62,Unattributed,,last_touch_30d
1533,u001593,2024-06-21 08:00:00,73.21,Direct,,last_touch_30d
1534,u001593,2024-09-01 07:00:00,22.94,Search,1.0,last_touch_30d
469,u001596,2024-07-18 04:00:00,72.71,Unattributed,,last_touch_30d
1316,u001598,2024-08-04 11:00:00,37.58,Paid Social,4.0,last_touch_30d
492,u001599,2024-12-18 16:00:00,83.9,Unattributed,,last_touch_30d
1343,u001601,2024-06-16 12:00:00,68.58,Unattributed,,last_touch_30d
165,u001602,2024-06-05 21:00:00,45.33,Unattributed,,last_touch_30d
992,u001603,2024-01-27 12:00:00,49.53,Organic,,last_touch_30d
296,u001605,2024-06-21 04:00:00,71.2,Paid Social,4.0,last_touch_30d
1069,u001606,2024-06-11 14:00:00,164.4,Video,5.0,last_touch_30d
1068,u001606,2024-09-21 04:00:00,58.32,Unattributed,,last_touch_30d
1478,u001608,2024-06-13 01:00:00,49.83,Unattributed,,last_touch_30d
1468,u001609,2024-01-23 10:00:00,82.13,Paid Social,3.0,last_touch_30d
144,u001610,2024-04-27 02:00:00,77.3,Unattributed,,last_touch_30d
175,u001611,2024-06-19 06:00:00,60.12,Search,2.0,last_touch_30d
1469,u001612,2024-09-16 20:00:00,167.66,Paid Social,4.0,last_touch_30d
211,u001613,2024-09-27 16:00:00,131.75,Search,2.0,last_touch_30d
347,u001614,2024-02-01 04:00:00,78.19,Unattributed,,last_touch_30d
1387,u001615,2024-01-14 12:00:00,63.31,Video,5.0,last_touch_30d
1388,u001615,2024-01-30 21:00:00,103.62,Video,5.0,last_touch_30d
572,u001616,2024-04-19 06:00:00,68.45,Paid Social,4.0,last_touch_30d
845,u001619,2024-08-06 17:00:00,69.19,Unattributed,,last_touch_30d
844,u001619,2024-12-05 10:00:00,93.71,Unattributed,,last_touch_30d
121,u001622,2024-06-14 09:00:00,43.27,Search,1.0,last_touch_30d
682,u001623,2024-04-24 22:00:00,117.63,Unattributed,,last_touch_30d
1291,u001624,2024-02-13 19:00:00,80.87,Unattributed,,last_touch_30d
1404,u001625,2024-04-11 11:00:00,25.69,Unattributed,,last_touch_30d
705,u001626,2024-03-27 02:00:00,56.3,Organic,,last_touch_30d
1657,u001627,2024-07-03 13:00:00,110.52,Search,1.0,last_touch_30d
1656,u001627,2024-09-09 17:00:00,41.44,Unattributed,,last_touch_30d
1683,u001629,2024-01-04 16:00:00,151.81,Unattributed,,last_touch_30d
792,u001631,2024-03-26 16:00:00,47.75,Search,2.0,last_touch_30d
581,u001632,2024-05-05 08:00:00,76.91,Unattributed,,last_touch_30d
582,u001632,2024-07-01 05:00:00,126.07,Search,1.0,last_touch_30d
407,u001633,2024-05-19 14:00:00,92.88,Unattributed,,last_touch_30d
638,u001634,2024-06-07 05:00:00,60.33,Unattributed,,last_touch_30d
1440,u001636,2024-07-28 20:00:00,100.6,Unattributed,,last_touch_30d
1439,u001636,2024-09-30 00:00:00,93.06,Unattributed,,last_touch_30d
1290,u001637,2024-08-18 17:00:00,43.47,Unattributed,,last_touch_30d
1429,u001638,2024-11-08 11:00:00,67.49,Unattributed,,last_touch_30d
1049,u001639,2024-11-30 23:00:00,45.05,Direct,,last_touch_30d
1278,u001640,2024-01-06 23:00:00,81.94,Unattributed,,last_touch_30d
94,u001642,2024-01-10 04:00:00,66.59,Unattributed,,last_touch_30d
1708,u001643,2024-01-19 22:00:00,134.16,Unattributed,,last_touch_30d
126,u001644,2024-10-09 07:00:00,50.04,Unattributed,,last_touch_30d
553,u001647,2024-05-11 11:00:00,113.17,Unattributed,,last_touch_30d
1179,u001648,2024-12-23 08:00:00,62.49,Paid Social,3.0,last_touch_30d
1270,u001650,2024-10-03 20:00:00,67.52,Paid Social,4.0,last_touch_30d
417,u001652,2024-04-20 17:00:00,65.57,Affiliate,6.0,last_touch_30d
416,u001652,2024-06-13 17:00:00,73.74,Video,5.0,last_touch_30d
222,u001653,2024-05-22 22:00:00,87.53,Unattributed,,last_touch_30d
829,u001655,2024-03-04 06:00:00,49.61,Unattributed,,last_touch_30d
1412,u001656,2024-05-04 23:00:00,60.53,Unattributed,,last_touch_30d
979,u001657,2024-04-15 04:00:00,48.89,Unattributed,,last_touch_30d
980,u001657,2024-08-31 21:00:00,74.25,Unattributed,,last_touch_30d
518,u001658,2024-04-18 00:00:00,81.59,Unattributed,,last_touch_30d
302,u001659,2024-09-06 18:00:00,62.85,Unattributed,,last_touch_30d
1062,u001660,2024-04-20 05:00:00,44.23,Unattributed,,last_touch_30d
1063,u001660,2024-12-06 10:00:00,67.64,Affiliate,6.0,last_touch_30d
542,u001661,2024-03-23 04:00:00,49.97,Unattributed,,last_touch_30d
541,u001661,2024-12-10 12:00:00,95.31,Unattributed,,last_touch_30d
1254,u001662,2024-04-05 13:00:00,60.79,Unattributed,,last_touch_30d
758,u001663,2024-01-21 10:00:00,110.21,Unattributed,,last_touch_30d
757,u001663,2024-02-11 19:00:00,73.5,Unattributed,,last_touch_30d
974,u001664,2024-05-09 17:00:00,48.62,Unattributed,,last_touch_30d
975,u001664,2024-09-30 05:00:00,90.75,Direct,,last_touch_30d
1029,u001665,2024-03-26 20:00:00,77.34,Search,1.0,last_touch_30d
1028,u001665,2024-09-30 03:00:00,96.95,Direct,,last_touch_30d
739,u001666,2024-05-19 12:00:00,72.49,Unattributed,,last_touch_30d
408,u001667,2024-10-04 17:00:00,63.67,Search,1.0,last_touch_30d
241,u001671,2024-06-09 07:00:00,41.56,Unattributed,,last_touch_30d
414,u001672,2024-02-07 00:00:00,113.06,Unattributed,,last_touch_30d
13,u001673,2024-10-03 18:00:00,72.5,Affiliate,6.0,last_touch_30d
971,u001674,2024-01-08 17:00:00,70.47,Unattributed,,last_touch_30d
972,u001674,2024-10-23 07:00:00,71.75,Direct,,last_touch_30d
1335,u001675,2024-04-21 07:00:00,129.91,Paid Social,3.0,last_touch_30d
673,u001676,2024-03-25 19:00:00,88.52,Organic,,last_touch_30d
672,u001676,2024-11-27 08:00:00,55.39,Video,5.0,last_touch_30d
1567,u001677,2024-02-02 04:00:00,56.78,Direct,,last_touch_30d
1568,u001677,2024-09-22 00:00:00,64.94,Organic,,last_touch_30d
1288,u001678,2024-02-22 02:00:00,71.06,Search,1.0,last_touch_30d
117,u001679,2024-12-12 14:00:00,83.1,Organic,,last_touch_30d
1529,u001680,2024-09-27 20:00:00,74.58,Video,5.0,last_touch_30d
1410,u001681,2024-11-24 18:00:00,62.88,Direct,,last_touch_30d
58,u001682,2024-02-06 21:00:00,89.91,Unattributed,,last_touch_30d
774,u001684,2024-03-26 07:00:00,68.03,Paid Social,4.0,last_touch_30d
1574,u001685,2024-02-17 09:00:00,36.7,Organic,,last_touch_30d
1575,u001685,2024-05-20 04:00:00,64.47,Unattributed,,last_touch_30d
690,u001686,2024-11-25 01:00:00,46.45,Unattributed,,last_touch_30d
215,u001687,2024-04-03 17:00:00,129.54,Direct,,last_touch_30d
214,u001687,2024-08-12 15:00:00,91.82,Unattributed,,last_touch_30d
836,u001688,2024-11-01 13:00:00,84.59,Unattributed,,last_touch_30d
837,u001688,2024-12-06 03:00:00,75.31,Unattributed,,last_touch_30d
213,u001689,2024-01-31 12:00:00,54.58,Unattributed,,last_touch_30d
998,u001690,2024-09-24 11:00:00,59.97,Unattributed,,last_touch_30d
317,u001691,2024-03-16 21:00:00,143.93,Unattributed,,last_touch_30d
1108,u001694,2024-11-06 11:00:00,91.55,Direct,,last_touch_30d
535,u001695,2024-04-16 01:00:00,41.12,Organic,,last_touch_30d
702,u001696,2024-07-15 23:00:00,56.37,Unattributed,,last_touch_30d
916,u001699,2024-08-29 05:00:00,48.38,Unattributed,,last_touch_30d
670,u001700,2024-06-02 22:00:00,67.87,Organic,,last_touch_30d
671,u001700,2024-07-20 13:00:00,68.08,Unattributed,,last_touch_30d
538,u001701,2024-11-17 08:00:00,94.27,Unattributed,,last_touch_30d
1193,u001702,2024-03-11 06:00:00,131.62,Unattributed,,last_touch_30d
1192,u001702,2024-08-03 11:00:00,92.27,Unattributed,,last_touch_30d
1216,u001703,2024-08-25 04:00:00,85.71,Search,1.0,last_touch_30d
1692,u001705,2024-12-18 17:00:00,75.59,Unattributed,,last_touch_30d
817,u001707,2024-04-18 07:00:00,45.6,Unattributed,,last_touch_30d
1110,u001708,2024-07-03 08:00:00,107.38,Paid Social,4.0,last_touch_30d
701,u001709,2024-01-18 12:00:00,128.66,Unattributed,,last_touch_30d
437,u001710,2024-07-26 17:00:00,76.51,Search,1.0,last_touch_30d
436,u001710,2024-10-09 07:00:00,40.8,Unattributed,,last_touch_30d
1091,u001712,2024-11-22 04:00:00,126.44,Unattributed,,last_touch_30d
372,u001713,2024-07-05 08:00:00,58.58,Direct,,last_touch_30d
373,u001713,2024-09-06 18:00:00,108.37,Unattributed,,last_touch_30d
928,u001715,2024-12-06 23:00:00,50.27,Direct,,last_touch_30d
1037,u001716,2024-01-18 03:00:00,103.38,Unattributed,,last_touch_30d
1287,u001717,2024-03-28 11:00:00,68.21,Search,1.0,last_touch_30d
1176,u001718,2024-01-23 04:00:00,70.99,Unattributed,,last_touch_30d
1152,u001719,2024-02-07 06:00:00,65.67,Paid Social,4.0,last_touch_30d
876,u001721,2024-07-26 02:00:00,77.36,Direct,,last_touch_30d
196,u001722,2024-10-25 18:00:00,42.42,Affiliate,6.0,last_touch_30d
1607,u001723,2024-03-25 15:00:00,108.95,Unattributed,,last_touch_30d
503,u001724,2024-04-07 02:00:00,48.24,Organic,,last_touch_30d
1571,u001725,2024-01-19 04:00:00,120.54,Affiliate,6.0,last_touch_30d
578,u001728,2024-05-10 12:00:00,54.98,Unattributed,,last_touch_30d
531,u001729,2024-02-03 05:00:00,158.43,Search,2.0,last_touch_30d
1326,u001732,2024-03-08 21:00:00,40.65,Direct,,last_touch_30d
708,u001733,2024-11-25 16:00:00,45.18,Unattributed,,last_touch_30d
1223,u001734,2024-08-13 06:00:00,115.95,Direct,,last_touch_30d
148,u001735,2024-09-02 09:00:00,95.89,Unattributed,,last_touch_30d
149,u001735,2024-10-11 00:00:00,114.45,Organic,,last_touch_30d
376,u001736,2024-12-07 11:00:00,88.78,Unattributed,,last_touch_30d
945,u001737,2024-10-13 06:00:00,53.97,Search,2.0,last_touch_30d
946,u001737,2024-11-30 21:00:00,60.53,Unattributed,,last_touch_30d
550,u001740,2024-06-04 15:00:00,32.66,Direct,,last_touch_30d
608,u001741,2024-02-13 17:00:00,49.24,Unattributed,,last_touch_30d
609,u001741,2024-03-29 13:00:00,47.32,Unattributed,,last_touch_30d
1541,u001742,2024-11-16 16:00:00,88.16,Unattributed,,last_touch_30d
588,u001743,2024-03-16 22:00:00,55.59,Unattributed,,last_touch_30d
571,u001744,2024-01-04 20:00:00,127.23,Unattributed,,last_touch_30d
378,u001746,2024-02-15 11:00:00,59.74,Unattributed,,last_touch_30d
217,u001747,2024-03-15 10:00:00,83.72,Unattributed,,last_touch_30d
322,u001748,2024-06-17 08:00:00,52.07,Organic,,last_touch_30d
38,u001749,2024-07-13 15:00:00,128.98,Direct,,last_touch_30d
37,u001749,2024-08-31 18:00:00,81.88,Unattributed,,last_touch_30d
1587,u001751,2024-11-26 18:00:00,65.27,Unattributed,,last_touch_30d
910,u001752,2024-07-25 06:00:00,154.37,Organic,,last_touch_30d
911,u001752,2024-11-13 11:00:00,42.28,Search,1.0,last_touch_30d
943,u001753,2024-09-29 10:00:00,45.72,Unattributed,,last_touch_30d
884,u001755,2024-05-02 23:00:00,43.04,Unattributed,,last_touch_30d
1367,u001756,2024-09-06 15:00:00,56.08,Unattributed,,last_touch_30d
1530,u001757,2024-11-02 01:00:00,36.18,Search,2.0,last_touch_30d
161,u001758,2024-06-28 12:00:00,47.47,Unattributed,,last_touch_30d
71,u001759,2024-05-07 06:00:00,41.77,Unattributed,,last_touch_30d
120,u001760,2024-12-20 11:00:00,94.93,Organic,,last_touch_30d
1603,u001761,2024-05-06 10:00:00,40.44,Unattributed,,last_touch_30d
1620,u001763,2024-07-24 12:00:00,47.88,Search,2.0,last_touch_30d
316,u001765,2024-05-31 10:00:00,50.43,Unattributed,,last_touch_30d
1045,u001766,2024-01-20 09:00:00,64.13,Unattributed,,last_touch_30d
1562,u001767,2024-02-10 14:00:00,78.39,Unattributed,,last_touch_30d
1226,u001768,2024-08-31 01:00:00,36.39,Search,1.0,last_touch_30d
339,u001770,2024-02-26 18:00:00,51.28,Direct,,last_touch_30d
340,u001770,2024-06-07 18:00:00,26.74,Unattributed,,last_touch_30d
189,u001771,2024-11-17 08:00:00,38.03,Unattributed,,last_touch_30d
128,u001773,2024-01-29 19:00:00,105.52,Affiliate,6.0,last_touch_30d
380,u001774,2024-07-09 23:00:00,62.84,Unattributed,,last_touch_30d
776,u001775,2024-02-16 13:00:00,80.47,Unattributed,,last_touch_30d
777,u001775,2024-03-20 13:00:00,70.38,Unattributed,,last_touch_30d
305,u001776,2024-09-18 19:00:00,90.25,Organic,,last_touch_30d
22,u001777,2024-09-18 03:00:00,26.08,Unattributed,,last_touch_30d
201,u001778,2024-01-31 23:00:00,77.0,Unattributed,,last_touch_30d
423,u001779,2024-06-17 15:00:00,170.59,Unattributed,,last_touch_30d
1611,u001780,2024-06-10 16:00:00,38.01,Unattributed,,last_touch_30d
1416,u001782,2024-06-08 05:00:00,73.57,Unattributed,,last_touch_30d
1415,u001782,2024-06-17 07:00:00,52.06,Unattributed,,last_touch_30d
927,u001785,2024-04-11 16:00:00,77.74,Unattributed,,last_touch_30d
848,u001786,2024-11-23 00:00:00,78.58,Unattributed,,last_touch_30d
43,u001787,2024-05-24 04:00:00,48.21,Unattributed,,last_touch_30d
42,u001787,2024-07-17 20:00:00,68.82,Organic,,last_touch_30d
1187,u001788,2024-05-29 08:00:00,52.79,Paid Social,3.0,last_touch_30d
377,u001789,2024-12-14 20:00:00,73.67,Organic,,last_touch_30d
104,u001790,2024-05-27 22:00:00,163.14,Search,2.0,last_touch_30d
103,u001790,2024-07-06 04:00:00,102.53,Unattributed,,last_touch_30d
1661,u001791,2024-06-20 08:00:00,70.46,Search,1.0,last_touch_30d
995,u001792,2024-07-15 21:00:00,78.91,Search,1.0,last_touch_30d
480,u001793,2024-06-23 21:00:00,67.45,Unattributed,,last_touch_30d
802,u001794,2024-02-19 18:00:00,78.9,Unattributed,,last_touch_30d
801,u001794,2024-05-28 21:00:00,55.87,Unattributed,,last_touch_30d
502,u001795,2024-12-12 12:00:00,50.46,Video,5.0,last_touch_30d
496,u001796,2024-12-25 16:00:00,36.51,Unattributed,,last_touch_30d
629,u001797,2024-07-31 06:00:00,42.29,Unattributed,,last_touch_30d
1127,u001798,2024-02-25 06:00:00,69.22,Unattributed,,last_touch_30d
624,u001799,2024-08-03 01:00:00,66.98,Unattributed,,last_touch_30d
182,u001800,2024-07-14 13:00:00,18.8,Unattributed,,last_touch_30d
