sale_id,customer_sk,product_sk,date_id,channel,quantity,unit_price,discount_rate,revenue
1975,86,24,20240714,Partner,1,395.55,0.0,395.55
1976,91,3,20240807,Direct,1,97.31,0.0,97.31
1977,1,9,20240728,Direct,1,228.5,0.0,228.5
1978,132,15,20241225,Partner,1,381.95,0.0,381.95
1979,43,9,20240711,Direct,2,228.5,0.0,457.0
1980,63,14,20240705,Partner,1,194.71,0.15,165.5
1981,122,12,20241205,Online,1,361.12,0.15,306.95
1982,42,13,20240923,Partner,3,145.23,0.0,435.69
1983,132,19,20240819,Online,2,138.32,0.0,276.64
1984,75,8,20240215,Partner,1,436.52,0.05,414.69
1985,73,9,20240721,Partner,1,228.5,0.05,217.07
1986,45,11,20240816,Online,1,251.67,0.0,251.67
1987,98,23,20240227,Partner,1,307.04,0.1,276.34
1988,31,23,20241120,Partner,1,307.04,0.0,307.04
1989,12,3,20240330,Online,5,97.31,0.0,486.55
1990,108,21,20240317,Direct,2,278.4,0.0,556.8
1991,133,18,20241214,Direct,1,286.03,0.1,257.43
1992,113,2,20240706,Partner,3,158.31,0.0,474.93
1993,138,24,20240923,Online,1,395.55,0.0,395.55
1994,96,23,20240501,Online,1,307.04,0.0,307.04
1995,51,20,20240708,Online,1,341.71,0.0,341.71
1996,29,9,20240623,Partner,1,228.5,0.1,205.65
1997,34,9,20240509,Direct,1,228.5,0.0,228.5
1998,96,20,20241011,Direct,1,341.71,0.0,341.71
1999,91,22,20240101,Online,2,359.07,0.0,718.14
2000,110,12,20240512,Direct,1,361.12,0.0,361.12
2001,138,24,20241029,Direct,2,395.55,0.0,791.1
2002,140,7,20240605,Online,1,459.69,0.0,459.69
2003,47,20,20241005,Partner,1,341.71,0.05,324.62
2004,97,22,20240614,Partner,1,359.07,0.0,359.07
2005,104,2,20240503,Partner,2,158.31,0.0,316.62
2006,105,8,20240812,Direct,2,436.52,0.05,829.39
2007,99,24,20240925,Online,3,395.55,0.0,1186.65
2008,5,23,20240909,Direct,1,307.04,0.0,307.04
2009,67,6,20240413,Direct,2,133.44,0.15,226.85
2010,80,13,20240804,Partner,1,145.23,0.0,145.23
2011,113,11,20241112,Partner,5,251.67,0.1,1132.51
2012,138,7,20240123,Online,1,459.69,0.0,459.69
2013,4,10,20240814,Partner,3,294.85,0.0,884.55
2014,39,2,20240706,Direct,1,158.31,0.1,142.48
2015,98,18,20241230,Partner,5,286.03,0.0,1430.15
2016,89,13,20240727,Partner,1,145.23,0.1,130.71
2017,4,8,20241127,Online,3,436.52,0.0,1309.56
2018,78,9,20240511,Partner,5,228.5,0.0,1142.5
2019,133,11,20240502,Partner,1,251.67,0.1,226.5
2020,137,16,20241023,Direct,2,131.16,0.0,262.32
2021,48,20,20241112,Direct,1,341.71,0.0,341.71
2022,17,16,20241230,Online,1,131.16,0.0,131.16
2023,125,24,20240709,Direct,1,395.55,0.0,395.55
2024,26,11,20241206,Direct,1,251.67,0.0,251.67
2025,27,7,20240617,Direct,1,459.69,0.0,459.69
2026,9,10,20240210,Partner,1,294.85,0.1,265.37
2027,106,1,20240713,Partner,1,202.03,0.0,202.03
2028,80,22,20240926,Partner,2,359.07,0.0,718.14
2029,46,9,20240911,Online,1,228.5,0.0,228.5
2030,139,15,20240114,Direct,1,381.95,0.0,381.95
2031,56,7,20241030,Online,2,459.69,0.05,873.41
2032,86,15,20240824,Partner,1,381.95,0.0,381.95
2033,11,17,20241224,Partner,1,362.21,0.05,344.1
2034,93,16,20240731,Partner,1,131.16,0.05,124.6
2035,117,23,20240331,Direct,2,307.04,0.0,614.08
2036,95,12,20240813,Partner,1,361.12,0.1,325.01
2037,40,1,20240908,Direct,3,202.03,0.0,606.09
2038,120,20,20240919,Direct,5,341.71,0.0,1708.55
2039,19,6,20241209,Direct,1,133.44,0.1,120.1
2040,101,9,20240412,Partner,2,228.5,0.0,457.0
2041,91,15,20241004,Direct,2,381.95,0.0,763.9
2042,100,16,20241214,Partner,1,131.16,0.0,131.16
2043,35,23,20241010,Partner,1,307.04,0.0,307.04
2044,64,23,20240717,Partner,1,307.04,0.0,307.04
2045,46,16,20240301,Direct,1,131.16,0.0,131.16
2046,8,15,20240423,Direct,1,381.95,0.05,362.85
2047,107,22,20241019,Direct,1,359.07,0.05,341.12
2048,64,20,20240222,Partner,2,341.71,0.0,683.42
2049,131,11,20240215,Direct,1,251.67,0.0,251.67
2050,85,21,20241015,Partner,2,278.4,0.1,501.12
2051,1,1,20240129,Online,1,202.03,0.0,202.03
2052,107,24,20240412,Online,2,395.55,0.0,791.1
2053,1,11,20240620,Partner,3,251.67,0.0,755.01
2054,128,7,20240129,Online,1,459.69,0.0,459.69
2055,72,8,20241219,Online,1,436.52,0.0,436.52
2056,7,21,20240801,Online,1,278.4,0.05,264.48
2057,138,18,20240312,Partner,5,286.03,0.05,1358.64
2058,89,15,20240126,Online,5,381.95,0.0,1909.75
2059,67,14,20240315,Partner,1,194.71,0.0,194.71
2060,61,1,20240620,Direct,1,202.03,0.0,202.03
2061,112,5,20240922,Direct,5,206.77,0.05,982.16
2062,41,21,20240405,Online,2,278.4,0.0,556.8
2063,92,8,20240520,Online,1,436.52,0.1,392.87
2064,37,20,20240514,Direct,1,341.71,0.0,341.71
2065,60,22,20240609,Partner,1,359.07,0.0,359.07
2066,64,24,20240510,Online,1,395.55,0.1,356.0
2067,47,19,20240601,Online,1,138.32,0.0,138.32
2068,119,19,20240721,Online,1,138.32,0.0,138.32
2069,39,1,20240803,Online,1,202.03,0.0,202.03
2070,26,7,20240127,Partner,2,459.69,0.0,919.38
2071,48,9,20240604,Direct,3,228.5,0.0,685.5
2072,110,13,20240713,Partner,2,145.23,0.0,290.46
2073,88,25,20241003,Partner,1,225.87,0.0,225.87
2074,114,25,20240605,Direct,3,225.87,0.0,677.61
2075,75,5,20240308,Direct,1,206.77,0.05,196.43
2076,35,5,20240416,Online,1,206.77,0.0,206.77
2077,106,3,20241129,Partner,1,97.31,0.0,97.31
2078,8,20,20240825,Online,1,341.71,0.1,307.54
2079,120,11,20240907,Online,1,251.67,0.0,251.67
2080,134,5,20241025,Direct,2,206.77,0.0,413.54
2081,60,2,20240706,Partner,2,158.31,0.0,316.62
2082,108,9,20240412,Partner,1,228.5,0.1,205.65
2083,87,7,20241227,Online,5,459.69,0.0,2298.45
2084,107,3,20241205,Direct,1,97.31,0.05,92.44
2085,29,9,20240609,Direct,2,228.5,0.0,457.0
2086,140,23,20240929,Direct,1,307.04,0.0,307.04
2087,126,12,20240728,Online,1,361.12,0.0,361.12
2088,44,16,20240614,Direct,2,131.16,0.0,262.32
2089,117,6,20240520,Direct,1,133.44,0.05,126.77
2090,11,20,20240812,Partner,1,341.71,0.0,341.71
2091,20,4,20240412,Online,3,395.65,0.0,1186.95
2092,21,14,20240417,Online,2,194.71,0.0,389.42
2093,112,23,20241108,Partner,1,307.04,0.0,307.04
2094,1,5,20240726,Online,1,206.77,0.0,206.77
2095,41,6,20240815,Direct,1,133.44,0.0,133.44
2096,121,19,20240414,Direct,2,138.32,0.0,276.64
2097,32,20,20240402,Partner,2,341.71,0.0,683.42
2098,62,23,20241123,Direct,1,307.04,0.1,276.34
2099,66,22,20240126,Direct,1,359.07,0.0,359.07
2100,106,7,20240206,Online,1,459.69,0.05,436.71
2101,67,21,20240911,Direct,1,278.4,0.1,250.56
2102,64,10,20240108,Online,2,294.85,0.0,589.7
2103,17,9,20241014,Online,5,228.5,0.0,1142.5
2104,135,6,20240325,Partner,2,133.44,0.0,266.88
2105,68,14,20240423,Online,1,194.71,0.0,194.71
2106,8,8,20241211,Online,1,436.52,0.0,436.52
2107,12,3,20240530,Direct,1,97.31,0.05,92.44
2108,99,1,20240930,Direct,1,202.03,0.0,202.03
2109,67,25,20240315,Online,1,225.87,0.0,225.87
2110,78,12,20240415,Online,2,361.12,0.0,722.24
2111,117,1,20240221,Partner,2,202.03,0.05,383.86
2112,11,9,20240218,Direct,5,228.5,0.0,1142.5
2113,139,16,20240216,Direct,1,131.16,0.0,131.16
2114,135,18,20240731,Direct,1,286.03,0.05,271.73
2115,138,13,20241203,Partner,3,145.23,0.0,435.69
2116,136,17,20241227,Partner,1,362.21,0.0,362.21
2117,33,5,20241217,Partner,1,206.77,0.0,206.77
2118,121,1,20240320,Direct,1,202.03,0.1,181.83
2119,56,4,20241222,Direct,5,395.65,0.0,1978.25
2120,68,7,20240122,Direct,3,459.69,0.0,1379.07
2121,17,13,20240816,Partner,2,145.23,0.0,290.46
2122,100,3,20240429,Online,2,97.31,0.0,194.62
2123,98,11,20240612,Online,5,251.67,0.0,1258.35
2124,118,8,20241014,Online,1,436.52,0.1,392.87
2125,84,8,20240319,Partner,2,436.52,0.0,873.04
2126,8,6,20240512,Partner,1,133.44,0.0,133.44
2127,1,17,20241007,Direct,1,362.21,0.0,362.21
2128,113,3,20240318,Online,3,97.31,0.0,291.93
2129,19,13,20240428,Partner,1,145.23,0.0,145.23
2130,19,10,20240117,Partner,2,294.85,0.0,589.7
2131,110,10,20240713,Direct,2,294.85,0.0,589.7
2132,32,8,20241124,Partner,3,436.52,0.0,1309.56
2133,12,14,20240424,Online,2,194.71,0.0,389.42
2134,71,13,20241006,Online,2,145.23,0.05,275.94
2135,16,25,20240217,Direct,1,225.87,0.0,225.87
2136,63,9,20240825,Direct,2,228.5,0.0,457.0
2137,89,22,20240404,Partner,1,359.07,0.0,359.07
2138,19,8,20240619,Online,1,436.52,0.0,436.52
2139,5,25,20240724,Direct,1,225.87,0.0,225.87
2140,9,3,20240120,Partner,1,97.31,0.15,82.71
2141,123,11,20240303,Online,1,251.67,0.0,251.67
2142,108,8,20240417,Online,1,436.52,0.15,371.04
2143,36,1,20240925,Online,2,202.03,0.1,363.65
2144,33,13,20240207,Partner,2,145.23,0.15,246.89
2145,133,11,20240907,Partner,1,251.67,0.05,239.09
2146,102,18,20240110,Partner,1,286.03,0.0,286.03
2147,127,13,20240217,Direct,1,145.23,0.0,145.23
2148,71,12,20240905,Partner,1,361.12,0.0,361.12
2149,27,23,20240604,Online,2,307.04,0.05,583.38
2150,86,25,20241025,Online,1,225.87,0.05,214.58
2151,46,3,20240215,Direct,1,97.31,0.0,97.31
2152,131,7,20240312,Partner,2,459.69,0.0,919.38
2153,139,9,20240518,Direct,1,228.5,0.05,217.07
2154,80,16,20241023,Partner,1,131.16,0.1,118.04
2155,57,16,20240117,Online,2,131.16,0.0,262.32
2156,62,11,20241102,Direct,1,251.67,0.0,251.67
2157,40,18,20240101,Partner,2,286.03,0.0,572.06
2158,12,4,20240409,Direct,2,395.65,0.0,791.3
2159,106,14,20241202,Partner,1,194.71,0.0,194.71
2160,10,9,20240126,Direct,1,228.5,0.0,228.5
2161,102,8,20240619,Partner,1,436.52,0.0,436.52
2162,41,16,20240818,Partner,1,131.16,0.0,131.16
2163,131,4,20240506,Partner,2,395.65,0.0,791.3
2164,72,17,20240705,Direct,1,362.21,0.0,362.21
2165,125,21,20240226,Partner,5,278.4,0.0,1392.0
2166,26,13,20240205,Online,1,145.23,0.0,145.23
2167,51,20,20241013,Partner,1,341.71,0.0,341.71
2168,59,24,20240218,Online,1,395.55,0.05,375.77
2169,89,14,20241009,Direct,1,194.71,0.0,194.71
2170,23,7,20240323,Online,2,459.69,0.0,919.38
2171,44,9,20240720,Partner,5,228.5,0.05,1085.38
2172,21,19,20240119,Direct,1,138.32,0.0,138.32
2173,120,13,20240121,Online,1,145.23,0.05,137.97
2174,19,4,20241023,Direct,1,395.65,0.0,395.65
2175,19,20,20240730,Online,1,341.71,0.0,341.71
2176,94,6,20241222,Direct,2,133.44,0.0,266.88
2177,54,24,20240731,Online,3,395.55,0.0,1186.65
2178,125,8,20240629,Direct,2,436.52,0.05,829.39
2179,81,14,20240710,Online,2,194.71,0.05,369.95
2180,138,5,20241205,Online,3,206.77,0.0,620.31
2181,102,18,20240324,Partner,1,286.03,0.0,286.03
2182,57,11,20240327,Online,2,251.67,0.0,503.34
2183,132,23,20240216,Partner,3,307.04,0.1,829.01
2184,39,4,20240103,Online,3,395.65,0.0,1186.95
2185,115,16,20240902,Partner,1,131.16,0.0,131.16
2186,64,1,20240317,Partner,1,202.03,0.0,202.03
2187,11,11,20240218,Direct,1,251.67,0.0,251.67
2188,70,21,20240502,Direct,1,278.4,0.0,278.4
2189,132,21,20240319,Partner,1,278.4,0.0,278.4
2190,138,2,20240518,Online,1,158.31,0.05,150.39
2191,1,1,20241004,Direct,2,202.03,0.0,404.06
2192,114,9,20240615,Partner,1,228.5,0.1,205.65
2193,16,6,20240505,Direct,1,133.44,0.05,126.77
2194,31,11,20241018,Online,3,251.67,0.0,755.01
2195,134,11,20240122,Online,1,251.67,0.1,226.5
2196,78,24,20240511,Partner,2,395.55,0.0,791.1
2197,46,4,20240411,Partner,1,395.65,0.0,395.65
2198,81,11,20240725,Online,1,251.67,0.0,251.67
2199,9,10,20240414,Direct,1,294.85,0.05,280.11
2200,43,1,20240502,Online,1,202.03,0.0,202.03
2201,102,9,20240930,Online,1,228.5,0.0,228.5
2202,70,3,20240502,Direct,2,97.31,0.0,194.62
2203,130,24,20240108,Direct,2,395.55,0.0,791.1
2204,21,3,20240128,Partner,1,97.31,0.1,87.58
2205,137,15,20241225,Online,2,381.95,0.0,763.9
2206,33,7,20240417,Online,1,459.69,0.05,436.71
2207,7,3,20240427,Direct,1,97.31,0.0,97.31
2208,6,20,20240328,Direct,1,341.71,0.1,307.54
2209,61,3,20240515,Direct,1,97.31,0.0,97.31
2210,75,5,20240805,Partner,1,206.77,0.0,206.77
2211,79,7,20241115,Online,1,459.69,0.0,459.69
2212,124,6,20240226,Partner,2,133.44,0.0,266.88
2213,137,8,20241018,Direct,1,436.52,0.05,414.69
2214,82,24,20240213,Online,1,395.55,0.0,395.55
2215,102,3,20241023,Direct,3,97.31,0.0,291.93
2216,20,9,20240429,Direct,3,228.5,0.0,685.5
2217,9,2,20241031,Online,1,158.31,0.0,158.31
2218,13,1,20241229,Direct,3,202.03,0.0,606.09
2219,78,2,20240505,Direct,1,158.31,0.0,158.31
2220,21,18,20241102,Partner,1,286.03,0.0,286.03
2221,40,3,20240220,Direct,1,97.31,0.0,97.31
2222,34,25,20240420,Online,2,225.87,0.0,451.74
2223,13,18,20241220,Direct,1,286.03,0.0,286.03
2224,35,5,20240604,Partner,1,206.77,0.0,206.77
2225,41,3,20240213,Partner,1,97.31,0.05,92.44
2226,105,19,20241030,Direct,1,138.32,0.0,138.32
2227,101,13,20240106,Partner,1,145.23,0.0,145.23
2228,83,11,20240729,Partner,1,251.67,0.0,251.67
2229,68,3,20240117,Direct,1,97.31,0.0,97.31
2230,61,22,20240505,Direct,1,359.07,0.0,359.07
2231,46,10,20240918,Online,2,294.85,0.0,589.7
2232,140,3,20240326,Direct,1,97.31,0.0,97.31
2233,64,6,20240625,Direct,1,133.44,0.0,133.44
2234,70,23,20240414,Direct,1,307.04,0.0,307.04
2235,117,21,20240422,Online,1,278.4,0.05,264.48
2236,67,6,20240618,Online,2,133.44,0.1,240.19
2237,131,18,20240204,Direct,1,286.03,0.05,271.73
2238,17,17,20240902,Direct,3,362.21,0.0,1086.63
2239,7,5,20240911,Online,1,206.77,0.05,196.43
2240,120,21,20240617,Direct,3,278.4,0.05,793.44
2241,134,1,20241104,Online,1,202.03,0.05,191.93
2242,120,18,20240202,Direct,1,286.03,0.0,286.03
2243,38,13,20241116,Direct,2,145.23,0.05,275.94
2244,35,3,20240706,Partner,2,97.31,0.15,165.43
2245,131,13,20240217,Online,2,145.23,0.0,290.46
2246,46,23,20240627,Online,1,307.04,0.05,291.69
2247,14,9,20240324,Partner,3,228.5,0.0,685.5
2248,133,1,20241210,Online,3,202.03,0.0,606.09
2249,79,21,20240911,Direct,2,278.4,0.0,556.8
2250,101,22,20240512,Online,1,359.07,0.0,359.07
2251,100,4,20240604,Direct,1,395.65,0.05,375.87
2252,135,13,20240826,Online,3,145.23,0.0,435.69
2253,97,11,20241029,Direct,1,251.67,0.1,226.5
2254,43,5,20240810,Partner,1,206.77,0.05,196.43
2255,63,14,20241123,Online,2,194.71,0.0,389.42
2256,29,17,20240602,Online,1,362.21,0.0,362.21
2257,83,13,20241030,Online,1,145.23,0.05,137.97
2258,66,19,20241201,Online,2,138.32,0.1,248.98
2259,23,15,20240229,Direct,1,381.95,0.1,343.75
2260,136,18,20240509,Direct,1,286.03,0.0,286.03
2261,106,4,20240502,Direct,2,395.65,0.0,791.3
2262,98,4,20241027,Partner,1,395.65,0.0,395.65
2263,102,9,20241014,Direct,2,228.5,0.1,411.3
2264,95,21,20240909,Online,1,278.4,0.0,278.4
2265,8,17,20241216,Online,1,362.21,0.0,362.21
2266,90,22,20240126,Partner,3,359.07,0.0,1077.21
2267,99,22,20241205,Partner,1,359.07,0.05,341.12
2268,75,10,20241116,Online,1,294.85,0.0,294.85
2269,134,12,20240624,Partner,1,361.12,0.05,343.06
2270,138,14,20240726,Direct,1,194.71,0.0,194.71
2271,59,7,20240426,Online,3,459.69,0.15,1172.21
2272,88,16,20241210,Partner,2,131.16,0.05,249.2
2273,62,2,20241205,Online,1,158.31,0.1,142.48
2274,34,25,20240806,Partner,2,225.87,0.0,451.74
2275,90,7,20240103,Partner,1,459.69,0.1,413.72
2276,42,22,20240907,Online,1,359.07,0.0,359.07
2277,121,13,20240109,Direct,1,145.23,0.0,145.23
2278,65,9,20240831,Partner,1,228.5,0.0,228.5
2279,7,10,20240729,Online,1,294.85,0.0,294.85
2280,46,4,20240602,Partner,1,395.65,0.05,375.87
2281,53,3,20240315,Partner,1,97.31,0.0,97.31
2282,139,21,20241006,Direct,1,278.4,0.0,278.4
2283,27,9,20240212,Partner,1,228.5,0.0,228.5
2284,58,20,20240720,Partner,1,341.71,0.0,341.71
2285,140,9,20241113,Direct,1,228.5,0.0,228.5
2286,37,14,20240529,Partner,3,194.71,0.0,584.13
2287,60,9,20240215,Partner,2,228.5,0.0,457.0
2288,52,20,20240405,Online,1,341.71,0.0,341.71
2289,119,4,20240814,Partner,2,395.65,0.0,791.3
2290,68,19,20241204,Online,2,138.32,0.05,262.81
2291,97,24,20240503,Direct,2,395.55,0.0,791.1
2292,72,6,20240420,Online,1,133.44,0.0,133.44
2293,77,15,20241117,Direct,1,381.95,0.0,381.95
2294,80,11,20240711,Direct,1,251.67,0.0,251.67
2295,72,7,20240718,Partner,2,459.69,0.05,873.41
2296,34,23,20240619,Direct,1,307.04,0.0,307.04
2297,38,8,20240704,Direct,1,436.52,0.0,436.52
2298,75,4,20240424,Partner,1,395.65,0.0,395.65
2299,56,21,20241108,Partner,1,278.4,0.05,264.48
2300,126,16,20240606,Partner,1,131.16,0.0,131.16
2301,9,24,20240612,Online,2,395.55,0.0,791.1
2302,123,9,20241106,Direct,1,228.5,0.0,228.5
2303,38,23,20240324,Partner,1,307.04,0.0,307.04
2304,134,8,20240926,Direct,2,436.52,0.05,829.39
2305,136,18,20240101,Direct,1,286.03,0.0,286.03
2306,48,21,20240223,Direct,2,278.4,0.05,528.96
2307,48,20,20240820,Online,1,341.71,0.05,324.62
2308,8,25,20241202,Partner,1,225.87,0.0,225.87
2309,45,3,20240629,Online,1,97.31,0.0,97.31
2310,47,3,20240221,Online,1,97.31,0.0,97.31
2311,87,21,20240920,Online,2,278.4,0.0,556.8
2312,8,17,20240711,Direct,1,362.21,0.0,362.21
2313,139,19,20240509,Online,1,138.32,0.0,138.32
2314,43,9,20240801,Direct,3,228.5,0.0,685.5
2315,93,18,20240920,Online,1,286.03,0.0,286.03
2316,69,15,20240618,Partner,2,381.95,0.0,763.9
2317,55,15,20240516,Partner,1,381.95,0.05,362.85
2318,55,16,20240704,Partner,1,131.16,0.05,124.6
2319,134,10,20241204,Online,3,294.85,0.0,884.55
2320,110,5,20241119,Online,2,206.77,0.0,413.54
2321,125,23,20240711,Online,1,307.04,0.0,307.04
2322,20,23,20241212,Direct,2,307.04,0.0,614.08
2323,133,6,20241201,Partner,1,133.44,0.1,120.1
2324,5,10,20240909,Partner,2,294.85,0.05,560.22
2325,87,16,20241220,Direct,1,131.16,0.0,131.16
2326,69,20,20240130,Online,1,341.71,0.0,341.71
2327,86,22,20240301,Online,1,359.07,0.0,359.07
2328,50,17,20240712,Partner,1,362.21,0.0,362.21
2329,88,22,20240608,Online,5,359.07,0.1,1615.82
2330,66,5,20240318,Online,1,206.77,0.0,206.77
2331,21,19,20241106,Online,1,138.32,0.05,131.4
2332,1,17,20240822,Direct,1,362.21,0.1,325.99
2333,63,21,20240615,Partner,5,278.4,0.05,1322.4
2334,46,19,20240311,Direct,1,138.32,0.0,138.32
2335,68,18,20240518,Direct,2,286.03,0.0,572.06
2336,116,7,20240406,Online,1,459.69,0.0,459.69
2337,135,15,20241022,Online,2,381.95,0.0,763.9
2338,135,8,20240124,Partner,1,436.52,0.0,436.52
2339,5,14,20240329,Online,2,194.71,0.1,350.48
2340,18,19,20241028,Online,1,138.32,0.0,138.32
2341,9,22,20240523,Online,1,359.07,0.05,341.12
2342,30,11,20240503,Partner,1,251.67,0.0,251.67
2343,39,17,20241005,Direct,2,362.21,0.0,724.42
2344,123,21,20240803,Online,1,278.4,0.0,278.4
2345,63,9,20240727,Online,1,228.5,0.05,217.07
2346,108,10,20240213,Online,1,294.85,0.15,250.62
2347,80,9,20241123,Partner,1,228.5,0.1,205.65
2348,77,6,20240909,Online,2,133.44,0.0,266.88
2349,65,16,20240703,Online,2,131.16,0.0,262.32
2350,95,8,20240522,Partner,1,436.52,0.0,436.52
2351,124,13,20240323,Online,3,145.23,0.0,435.69
2352,11,12,20240910,Direct,3,361.12,0.0,1083.36
2353,49,22,20240929,Partner,1,359.07,0.05,341.12
2354,6,13,20240312,Direct,3,145.23,0.05,413.91
2355,105,2,20240921,Direct,1,158.31,0.0,158.31
2356,95,15,20240324,Partner,2,381.95,0.05,725.7
2357,45,20,20240923,Direct,1,341.71,0.1,307.54
2358,127,14,20241214,Partner,1,194.71,0.0,194.71
2359,39,19,20240128,Online,5,138.32,0.05,657.02
2360,87,19,20240601,Partner,2,138.32,0.05,262.81
2361,84,14,20240703,Online,1,194.71,0.0,194.71
2362,60,3,20240405,Partner,1,97.31,0.0,97.31
2363,87,3,20240607,Partner,1,97.31,0.0,97.31
2364,106,11,20240411,Online,1,251.67,0.0,251.67
2365,25,3,20240613,Partner,1,97.31,0.1,87.58
2366,94,13,20240725,Direct,2,145.23,0.0,290.46
2367,85,25,20241214,Partner,1,225.87,0.05,214.58
2368,115,2,20240704,Partner,2,158.31,0.0,316.62
2369,124,23,20240612,Partner,1,307.04,0.0,307.04
2370,29,8,20240829,Partner,1,436.52,0.0,436.52
2371,126,7,20240227,Direct,3,459.69,0.0,1379.07
2372,56,3,20241114,Partner,1,97.31,0.0,97.31
2373,13,9,20240913,Partner,1,228.5,0.0,228.5
2374,45,8,20241122,Direct,1,436.52,0.0,436.52
2375,124,22,20240610,Direct,1,359.07,0.0,359.07
2376,45,13,20240318,Partner,1,145.23,0.0,145.23
2377,110,8,20241001,Partner,2,436.52,0.0,873.04
2378,94,14,20241204,Online,2,194.71,0.1,350.48
2379,39,22,20241209,Partner,1,359.07,0.0,359.07
2380,131,18,20240209,Partner,1,286.03,0.0,286.03
2381,90,7,20240719,Partner,2,459.69,0.15,781.47
2382,116,3,20240721,Online,1,97.31,0.05,92.44
2383,8,17,20240527,Online,2,362.21,0.05,688.2
2384,76,24,20240303,Partner,1,395.55,0.0,395.55
2385,82,21,20240818,Direct,1,278.4,0.0,278.4
2386,100,13,20240122,Online,2,145.23,0.0,290.46
2387,94,3,20241223,Online,1,97.31,0.0,97.31
2388,76,25,20240605,Partner,2,225.87,0.0,451.74
2389,41,12,20241104,Partner,3,361.12,0.05,1029.19
2390,66,8,20240515,Direct,1,436.52,0.0,436.52
2391,133,15,20240205,Online,2,381.95,0.0,763.9
2392,120,4,20240219,Online,3,395.65,0.0,1186.95
2393,89,8,20241213,Partner,1,436.52,0.0,436.52
2394,34,11,20241230,Direct,5,251.67,0.05,1195.43
2395,23,18,20240606,Direct,3,286.03,0.05,815.19
2396,65,25,20241126,Direct,1,225.87,0.0,225.87
2397,23,13,20241120,Online,1,145.23,0.0,145.23
2398,47,10,20241220,Direct,1,294.85,0.0,294.85
2399,8,25,20240725,Partner,1,225.87,0.0,225.87
2400,133,7,20240623,Partner,1,459.69,0.0,459.69
2401,45,20,20240719,Partner,1,341.71,0.0,341.71
2402,27,9,20240621,Partner,1,228.5,0.1,205.65
2403,139,12,20240405,Online,5,361.12,0.0,1805.6
2404,138,20,20240314,Online,2,341.71,0.1,615.08
2405,38,15,20240923,Partner,1,381.95,0.05,362.85
2406,110,11,20241208,Partner,2,251.67,0.0,503.34
2407,17,1,20240309,Direct,2,202.03,0.0,404.06
2408,107,8,20240622,Online,2,436.52,0.05,829.39
2409,75,1,20240203,Partner,1,202.03,0.0,202.03
2410,126,17,20240204,Online,1,362.21,0.0,362.21
2411,91,3,20240102,Online,1,97.31,0.0,97.31
2412,17,12,20241207,Direct,3,361.12,0.0,1083.36
2413,56,16,20241022,Partner,1,131.16,0.0,131.16
2414,87,21,20240725,Direct,1,278.4,0.0,278.4
2415,112,25,20241020,Online,1,225.87,0.0,225.87
2416,132,22,20240520,Online,3,359.07,0.0,1077.21
2417,120,7,20240308,Direct,2,459.69,0.1,827.44
2418,42,22,20240423,Online,1,359.07,0.15,305.21
2419,96,17,20240502,Online,3,362.21,0.0,1086.63
2420,58,11,20240304,Partner,1,251.67,0.0,251.67
2421,46,25,20240118,Online,1,225.87,0.05,214.58
2422,136,6,20241128,Partner,2,133.44,0.0,266.88
2423,117,23,20240527,Direct,1,307.04,0.0,307.04
2424,89,4,20241127,Online,1,395.65,0.1,356.08
2425,102,6,20241226,Partner,1,133.44,0.0,133.44
2426,28,22,20241109,Partner,5,359.07,0.0,1795.35
2427,48,10,20241230,Direct,2,294.85,0.0,589.7
2428,1,6,20241104,Online,1,133.44,0.0,133.44
2429,18,12,20240917,Partner,1,361.12,0.1,325.01
2430,4,9,20241107,Direct,1,228.5,0.1,205.65
2431,72,19,20240424,Partner,1,138.32,0.0,138.32
2432,100,17,20240218,Partner,1,362.21,0.0,362.21
2433,15,5,20241212,Online,1,206.77,0.05,196.43
2434,33,23,20240210,Partner,3,307.04,0.0,921.12
2435,44,12,20240112,Online,1,361.12,0.0,361.12
2436,54,8,20240921,Direct,5,436.52,0.0,2182.6
2437,14,25,20240303,Partner,2,225.87,0.0,451.74
2438,91,20,20240421,Direct,1,341.71,0.1,307.54
2439,130,5,20240822,Online,1,206.77,0.1,186.09
2440,127,4,20240312,Partner,1,395.65,0.0,395.65
2441,125,17,20240520,Online,1,362.21,0.05,344.1
2442,82,22,20240131,Partner,1,359.07,0.0,359.07
2443,33,6,20241029,Online,5,133.44,0.1,600.48
2444,36,8,20241031,Direct,1,436.52,0.0,436.52
2445,64,10,20240121,Online,1,294.85,0.0,294.85
2446,54,7,20240827,Direct,1,459.69,0.0,459.69
2447,110,3,20240904,Direct,5,97.31,0.05,462.22
2448,14,17,20240530,Online,2,362.21,0.0,724.42
2449,60,12,20240623,Partner,3,361.12,0.1,975.02
2450,111,7,20240928,Online,2,459.69,0.05,873.41
2451,131,5,20240427,Direct,3,206.77,0.0,620.31
2452,41,23,20241011,Direct,1,307.04,0.0,307.04
2453,121,4,20240524,Online,1,395.65,0.0,395.65
2454,139,4,20241001,Online,5,395.65,0.0,1978.25
2455,124,18,20240116,Direct,1,286.03,0.0,286.03
2456,80,19,20240329,Direct,5,138.32,0.0,691.6
2457,41,2,20240915,Partner,1,158.31,0.05,150.39
2458,72,13,20240805,Partner,1,145.23,0.0,145.23
2459,69,16,20240202,Online,2,131.16,0.05,249.2
